hum,tem,uv,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
84,30,0,0.0,1.0,0.0,0.0,1.0,5.070806266581042,31.11111111111111,20.0,52,13,29.73
73,30,0,0.0,0.0,1.0,0.0,1.0,3.3643039677622357,27.77777777777778,21.11111111111111,66,3,29.88
99,30,0,0.0,0.0,1.0,0.0,1.0,2.6204447640724102,28.88888888888889,21.11111111111111,62,10,29.88
75,38,0,1.0,0.0,0.0,1.0,0.0,4.295159987240316,32.77777777777778,18.88888888888889,43,3,29.82
57,40,0,1.0,0.0,0.0,1.0,0.0,4.804524033942054,32.22222222222222,15.0,36,3,29.79
70,28,0,0.0,0.0,1.0,0.0,1.0,3.8582912629278714,27.22222222222222,17.77777777777778,58,3,29.85
71,31,0,0.0,1.0,0.0,0.0,1.0,4.810103020631303,28.88888888888889,17.77777777777778,51,8,29.79
89,31,0,0.0,0.0,1.0,0.0,1.0,3.4270128832294766,28.88888888888889,20.0,58,10,29.85
86,29,0,0.0,0.0,1.0,0.0,1.0,3.962350815993324,27.77777777777778,21.11111111111111,66,2,29.85
88,31,0,0.0,0.0,1.0,0.0,1.0,2.267823000772712,28.88888888888889,21.11111111111111,62,10,29.88
99,29,0,0.0,0.0,1.0,0.0,1.0,3.4977251532808973,27.77777777777778,21.11111111111111,66,10,29.91
69,29,0,0.0,0.0,1.0,0.0,1.0,3.9991317298604585,27.22222222222222,17.77777777777778,58,3,29.85
62,32,0,0.0,1.0,0.0,0.0,1.0,2.9099387791264064,31.11111111111111,17.77777777777778,46,8,29.79
99,27,0,0.0,0.0,1.0,0.0,1.0,4.845778041473698,27.77777777777778,21.11111111111111,66,10,29.91
96,30,0,0.0,1.0,0.0,0.0,1.0,3.4075784332227097,30.0,20.0,55,12,29.73
33,40,0,1.0,0.0,0.0,1.0,0.0,2.4230184362840763,32.77777777777778,17.77777777777778,41,8,29.82
74,30,0,0.0,1.0,0.0,0.0,1.0,2.3341033635438597,31.11111111111111,20.0,52,12,29.73
79,29,0,0.0,0.0,1.0,0.0,1.0,2.7794099340360567,27.22222222222222,21.11111111111111,70,9,29.88
61,42,0,1.0,0.0,0.0,1.0,0.0,2.5496459816357038,35.0,16.11111111111111,32,3,29.76
99,28,0,0.0,0.0,1.0,0.0,1.0,3.486231280456796,27.77777777777778,21.11111111111111,66,10,29.91
61,38,0,1.0,0.0,0.0,1.0,0.0,2.7121584622105264,33.888888888888886,17.77777777777778,38,8,29.79
97,30,0,0.0,0.0,1.0,0.0,1.0,4.803061319712986,27.77777777777778,21.11111111111111,66,8,29.82
71,34,0,0.0,0.0,1.0,1.0,0.0,3.0970564676735197,30.0,20.0,55,3,29.88
70,30,0,0.0,1.0,0.0,0.0,1.0,4.790386644581365,28.88888888888889,17.77777777777778,51,8,29.79
80,36,0,1.0,0.0,0.0,1.0,0.0,4.790943748465597,32.22222222222222,18.88888888888889,46,8,29.91
92,31,0,0.0,1.0,0.0,0.0,1.0,4.048658178873006,30.0,20.0,55,12,29.73
83,27,0,0.0,0.0,1.0,0.0,1.0,3.2463821350897217,26.11111111111111,17.77777777777778,61,6,29.85
85,29,0,0.0,0.0,1.0,0.0,1.0,2.363525844954841,27.22222222222222,22.22222222222222,74,2,29.85
81,29,0,0.0,0.0,1.0,0.0,1.0,4.54765008245087,26.11111111111111,17.77777777777778,61,6,29.85
99,28,0,0.0,0.0,1.0,0.0,1.0,4.358928714489188,27.77777777777778,21.11111111111111,66,10,29.91
75,30,0,0.0,0.0,1.0,0.0,1.0,4.7537254602809655,27.77777777777778,21.11111111111111,66,3,29.88
98,29,0,0.0,0.0,1.0,0.0,1.0,4.365575950672926,27.77777777777778,21.11111111111111,66,8,29.85
66,38,1,0.0,0.0,1.0,1.0,0.0,2.484959895037161,32.77777777777778,17.22222222222222,38,7,29.79
49,31,0,0.0,1.0,0.0,0.0,1.0,3.6239409756121432,30.0,17.22222222222222,45,10,29.73
78,31,0,0.0,1.0,0.0,0.0,1.0,3.699991059137005,31.11111111111111,21.11111111111111,55,9,29.73
64,31,0,0.0,0.0,1.0,0.0,1.0,2.554888259229191,27.22222222222222,20.0,65,6,29.82
58,37,0,1.0,0.0,0.0,1.0,0.0,3.3415975669213367,33.888888888888886,17.77777777777778,38,8,29.79
95,32,0,0.0,1.0,0.0,0.0,1.0,2.3978992179661027,30.0,21.11111111111111,58,8,29.76
99,30,0,0.0,0.0,1.0,0.0,1.0,4.379785241046772,27.77777777777778,21.11111111111111,66,12,29.85
90,31,0,0.0,1.0,0.0,0.0,1.0,2.246446034224025,30.0,20.0,55,9,29.73
99,29,0,0.0,0.0,1.0,0.0,1.0,2.2601289990460334,27.22222222222222,21.11111111111111,70,3,29.85
82,28,0,0.0,0.0,1.0,0.0,1.0,2.8847896315397823,26.11111111111111,17.77777777777778,61,6,29.85
78,30,0,0.0,0.0,1.0,0.0,1.0,5.181586363784354,27.77777777777778,21.11111111111111,66,3,29.88
86,30,0,0.0,0.0,1.0,0.0,1.0,4.862895258021722,27.77777777777778,21.11111111111111,66,2,29.85
72,33,0,0.0,0.0,1.0,1.0,0.0,3.381444579360318,30.0,20.0,55,3,29.88
63,33,0,0.0,1.0,0.0,0.0,1.0,2.255157760559539,32.22222222222222,17.77777777777778,43,9,29.79
72,34,0,1.0,0.0,0.0,1.0,0.0,2.181133793171155,32.22222222222222,18.88888888888889,46,8,29.91
68,34,0,0.0,0.0,1.0,0.0,1.0,2.5563144285227533,27.22222222222222,20.0,65,6,29.82
95,32,0,0.0,1.0,0.0,0.0,1.0,5.099326047638738,31.11111111111111,20.0,52,10,29.76
70,31,0,0.0,0.0,1.0,0.0,1.0,4.157906500349357,28.88888888888889,20.0,58,2,29.88
64,41,0,1.0,0.0,0.0,1.0,0.0,4.443933826041893,32.22222222222222,15.0,36,3,29.79
77,39,1,1.0,0.0,0.0,1.0,0.0,2.2506657994433703,33.888888888888886,18.88888888888889,41,6,29.79
80,29,0,0.0,0.0,1.0,0.0,1.0,3.444798428386919,27.22222222222222,21.11111111111111,70,9,29.88
77,38,0,1.0,0.0,0.0,1.0,0.0,4.649992694528068,32.77777777777778,18.88888888888889,43,3,29.82
69,40,1,1.0,0.0,0.0,1.0,0.0,4.258393961043104,33.888888888888886,17.77777777777778,38,7,29.88
54,39,1,1.0,0.0,0.0,1.0,0.0,2.697024753313844,32.77777777777778,17.22222222222222,38,6,29.79
64,37,0,1.0,0.0,0.0,1.0,0.0,4.8311698136524335,32.77777777777778,17.77777777777778,41,8,29.82
96,32,0,0.0,0.0,1.0,0.0,1.0,2.3359266615920378,28.88888888888889,20.0,58,10,29.85
95,31,0,0.0,1.0,0.0,0.0,1.0,3.2604854803599053,30.0,20.0,55,12,29.73
71,31,0,0.0,1.0,0.0,0.0,1.0,5.178053753071662,31.11111111111111,17.77777777777778,46,8,29.79
77,32,0,0.0,1.0,0.0,0.0,1.0,5.172863953926903,31.11111111111111,21.11111111111111,55,9,29.73
65,32,0,0.0,0.0,1.0,0.0,1.0,2.552372435930641,27.22222222222222,20.0,65,6,29.82
47,31,0,0.0,1.0,0.0,0.0,1.0,5.030876465684655,31.11111111111111,17.22222222222222,43,13,29.73
95,30,0,0.0,0.0,1.0,0.0,1.0,4.7020138749196025,27.77777777777778,21.11111111111111,66,8,29.82
70,30,0,0.0,1.0,0.0,0.0,1.0,4.8237492371813415,28.88888888888889,17.77777777777778,51,8,29.79
63,35,0,1.0,0.0,0.0,1.0,0.0,4.784331931747041,32.77777777777778,17.77777777777778,41,8,29.82
92,30,0,0.0,0.0,1.0,0.0,1.0,5.199616756565786,27.77777777777778,21.11111111111111,66,8,29.82
60,33,0,0.0,1.0,0.0,0.0,1.0,2.683886668224337,31.11111111111111,17.77777777777778,46,15,29.73
87,32,0,0.0,0.0,1.0,0.0,1.0,4.2969684791696965,28.88888888888889,20.0,58,10,29.85
87,30,0,0.0,0.0,1.0,0.0,1.0,4.8086520423264005,27.77777777777778,21.11111111111111,66,2,29.85
80,29,0,0.0,0.0,1.0,0.0,1.0,4.783366681418036,27.77777777777778,21.11111111111111,66,3,29.85
83,40,0,1.0,0.0,0.0,1.0,0.0,4.571342546819347,32.77777777777778,18.88888888888889,43,6,29.79
94,29,0,0.0,0.0,1.0,0.0,1.0,4.836175317536218,27.77777777777778,21.11111111111111,66,8,29.82
80,29,0,0.0,0.0,1.0,0.0,1.0,4.856503378892093,27.77777777777778,21.11111111111111,66,3,29.85
56,32,0,0.0,0.0,1.0,0.0,1.0,2.4200302538327736,28.88888888888889,20.0,58,2,29.88
72,36,0,1.0,0.0,0.0,1.0,0.0,2.401390589964428,32.77777777777778,18.88888888888889,43,3,29.82
69,35,0,1.0,0.0,0.0,1.0,0.0,4.802668812942387,32.77777777777778,17.77777777777778,41,8,29.82
77,32,0,0.0,1.0,0.0,0.0,1.0,3.2072248422921783,31.11111111111111,21.11111111111111,55,9,29.73
62,36,0,1.0,0.0,0.0,1.0,0.0,4.81100086572334,32.22222222222222,15.0,36,3,29.79
90,29,0,0.0,0.0,1.0,0.0,1.0,5.13926290763749,27.77777777777778,21.11111111111111,66,2,29.85
73,34,0,0.0,1.0,0.0,0.0,1.0,2.7490810266855044,32.22222222222222,20.0,49,9,29.7
83,31,0,0.0,0.0,1.0,0.0,1.0,2.556217845093661,27.22222222222222,20.0,65,6,29.82
83,32,0,0.0,1.0,0.0,0.0,1.0,4.156657381353663,32.22222222222222,20.0,49,9,29.7
62,32,0,0.0,1.0,0.0,0.0,1.0,2.2639689137211336,32.22222222222222,17.77777777777778,43,9,29.79
89,32,0,0.0,0.0,1.0,0.0,1.0,3.4133500613344028,28.88888888888889,20.0,58,10,29.85
80,30,0,0.0,0.0,1.0,0.0,1.0,4.7910038980017475,27.77777777777778,21.11111111111111,66,3,29.85
87,30,0,0.0,1.0,0.0,0.0,1.0,4.738724803445014,31.11111111111111,20.0,52,13,29.73
93,32,0,0.0,1.0,0.0,0.0,1.0,5.179465485381104,31.11111111111111,20.0,52,10,29.76
77,40,0,1.0,0.0,0.0,1.0,0.0,4.3148257766228335,32.77777777777778,18.88888888888889,43,6,29.79
96,31,0,0.0,1.0,0.0,0.0,1.0,2.8237357945384516,30.0,21.11111111111111,58,8,29.76
56,39,0,1.0,0.0,0.0,1.0,0.0,2.7576104724832664,33.888888888888886,17.77777777777778,38,8,29.79
99,29,0,0.0,0.0,1.0,0.0,1.0,3.730423663204712,27.77777777777778,21.11111111111111,66,10,29.91
55,42,1,1.0,0.0,0.0,1.0,0.0,2.7876845258435137,32.77777777777778,17.77777777777778,41,5,29.76
76,30,0,0.0,0.0,1.0,0.0,1.0,5.158887774475404,27.22222222222222,17.77777777777778,58,3,29.85
75,30,0,0.0,0.0,1.0,0.0,1.0,4.53024171762697,27.77777777777778,21.11111111111111,66,3,29.88
90,35,0,1.0,0.0,0.0,1.0,0.0,4.3913455362428975,32.22222222222222,18.88888888888889,46,8,29.91
90,31,0,0.0,0.0,1.0,0.0,1.0,3.7343576590835066,28.88888888888889,20.0,58,10,29.85
76,33,0,0.0,0.0,1.0,0.0,1.0,3.214397693257708,28.88888888888889,20.0,58,2,29.88
71,32,0,0.0,1.0,0.0,0.0,1.0,5.156526376489767,31.11111111111111,20.0,52,12,29.73
94,29,0,0.0,1.0,0.0,0.0,1.0,3.445014245034133,31.11111111111111,20.0,52,10,29.76
72,31,0,0.0,1.0,0.0,0.0,1.0,3.8619194323053194,30.0,17.77777777777778,48,10,29.79
74,39,1,1.0,0.0,0.0,1.0,0.0,4.783286239745884,32.77777777777778,18.88888888888889,43,6,29.79
72,32,0,0.0,0.0,1.0,0.0,1.0,2.2849915819527493,27.77777777777778,21.11111111111111,66,3,29.88
74,31,0,0.0,0.0,1.0,0.0,1.0,3.0310997470387684,27.77777777777778,21.11111111111111,66,3,29.88
72,32,0,0.0,0.0,1.0,0.0,1.0,4.803080422935994,28.88888888888889,20.0,58,2,29.88
58,37,1,1.0,0.0,0.0,1.0,0.0,2.8287335619147003,33.888888888888886,17.77777777777778,38,8,29.79
57,38,0,1.0,0.0,0.0,1.0,0.0,3.1465892510162505,33.888888888888886,17.77777777777778,38,8,29.79
84,33,0,1.0,0.0,0.0,1.0,0.0,4.652813992358466,32.22222222222222,18.88888888888889,46,8,29.91
99,30,0,0.0,0.0,1.0,0.0,1.0,2.3550776267351425,27.22222222222222,21.11111111111111,70,7,29.82
78,32,0,0.0,1.0,0.0,0.0,1.0,2.592087966335152,31.11111111111111,21.11111111111111,55,14,29.73
99,29,0,0.0,0.0,1.0,0.0,1.0,2.6543782959639146,27.22222222222222,21.11111111111111,70,7,29.82
96,28,0,0.0,0.0,1.0,0.0,1.0,2.387334653399962,27.77777777777778,21.11111111111111,66,12,29.85
91,33,0,0.0,1.0,0.0,0.0,1.0,4.7785879492024685,32.22222222222222,20.0,49,9,29.7
71,33,0,0.0,1.0,0.0,0.0,1.0,4.815101511872381,32.22222222222222,20.0,49,12,29.7
75,30,0,0.0,0.0,1.0,0.0,1.0,4.846223413621232,27.77777777777778,21.11111111111111,66,3,29.88
99,29,0,0.0,0.0,1.0,0.0,1.0,5.222837677945875,27.77777777777778,21.11111111111111,66,8,29.85
96,32,0,0.0,0.0,1.0,0.0,1.0,2.3659783936864733,28.88888888888889,20.0,58,10,29.85
64,35,0,1.0,0.0,0.0,1.0,0.0,4.798420784145232,32.77777777777778,17.77777777777778,41,8,29.82
85,29,0,0.0,0.0,1.0,0.0,1.0,4.182912100732737,27.77777777777778,21.11111111111111,66,2,29.85
72,32,0,0.0,1.0,0.0,0.0,1.0,4.596852173714999,31.11111111111111,17.77777777777778,46,8,29.79
73,30,0,0.0,0.0,1.0,0.0,1.0,3.1575311882312684,27.77777777777778,21.11111111111111,66,3,29.88
88,31,0,0.0,0.0,1.0,0.0,1.0,4.378061766741169,28.88888888888889,20.0,58,10,29.85
72,31,0,0.0,1.0,0.0,0.0,1.0,2.584741028970881,28.88888888888889,17.77777777777778,51,8,29.79
82,28,0,0.0,0.0,1.0,0.0,1.0,4.181529100546828,26.11111111111111,17.77777777777778,61,6,29.85
91,32,0,0.0,1.0,0.0,0.0,1.0,2.3419649928014694,31.11111111111111,20.0,52,13,29.73
99,29,0,0.0,0.0,1.0,0.0,1.0,4.074591228752123,27.77777777777778,21.11111111111111,66,8,29.82
96,30,0,0.0,0.0,1.0,0.0,1.0,2.580437836596872,26.11111111111111,21.11111111111111,74,5,29.82
60,43,0,1.0,0.0,0.0,1.0,0.0,2.3975785843695183,35.0,16.11111111111111,32,3,29.76
71,31,0,0.0,0.0,1.0,0.0,1.0,2.3802510380024966,27.77777777777778,21.11111111111111,66,3,29.88
70,33,0,0.0,0.0,1.0,0.0,1.0,4.025572562340813,28.88888888888889,20.0,58,2,29.88
72,35,0,1.0,0.0,0.0,1.0,0.0,2.6137813736164808,32.22222222222222,17.22222222222222,40,3,29.82
82,28,0,0.0,0.0,1.0,0.0,1.0,3.8408822415462436,26.11111111111111,17.77777777777778,61,6,29.85
47,31,0,0.0,1.0,0.0,0.0,1.0,5.03963896216317,30.0,17.22222222222222,45,10,29.73
99,28,0,0.0,0.0,1.0,0.0,1.0,4.223480440156446,27.77777777777778,21.11111111111111,66,10,29.91
79,33,0,0.0,1.0,0.0,0.0,1.0,2.4103245812366327,32.22222222222222,20.0,49,9,29.7
59,44,1,1.0,0.0,0.0,1.0,0.0,3.1959062018981514,32.77777777777778,17.77777777777778,41,5,29.76
99,29,0,0.0,0.0,1.0,0.0,1.0,4.527806724123273,27.77777777777778,21.11111111111111,66,8,29.85
84,29,0,0.0,0.0,1.0,0.0,1.0,3.592825795414992,27.77777777777778,21.11111111111111,66,2,29.85
83,29,0,0.0,0.0,1.0,0.0,1.0,4.833159420233288,27.77777777777778,21.11111111111111,66,3,29.85
47,32,0,0.0,1.0,0.0,0.0,1.0,4.183759028747319,31.11111111111111,17.22222222222222,43,13,29.73
77,27,0,0.0,0.0,1.0,0.0,1.0,2.2609057001495403,25.0,17.77777777777778,65,5,29.82
71,32,0,0.0,1.0,0.0,0.0,1.0,4.372362559016416,31.11111111111111,21.11111111111111,55,9,29.73
58,37,0,1.0,0.0,0.0,1.0,0.0,5.000307786025591,32.22222222222222,15.0,36,3,29.79
99,30,0,0.0,0.0,1.0,0.0,1.0,4.1973166778502335,27.22222222222222,21.11111111111111,70,9,29.88
91,33,0,0.0,1.0,0.0,0.0,1.0,4.366158892173494,32.22222222222222,20.0,49,9,29.7
73,31,0,0.0,1.0,0.0,0.0,1.0,3.0519561236560486,30.0,17.77777777777778,48,10,29.79
91,30,0,0.0,0.0,1.0,0.0,1.0,5.2215604553504855,27.77777777777778,21.11111111111111,66,8,29.82
72,31,0,0.0,1.0,0.0,0.0,1.0,3.400890101934588,30.0,17.77777777777778,48,10,29.79
95,29,0,0.0,0.0,1.0,0.0,1.0,2.3482205386723667,27.77777777777778,21.11111111111111,66,8,29.82
88,31,0,0.0,0.0,1.0,0.0,1.0,2.7335438032845403,28.88888888888889,20.0,58,10,29.85
78,30,0,0.0,0.0,1.0,0.0,1.0,4.790006010081103,27.77777777777778,21.11111111111111,66,3,29.85
88,32,0,0.0,0.0,1.0,0.0,1.0,2.5568653204376584,28.88888888888889,20.0,58,10,29.85
72,42,0,1.0,0.0,0.0,1.0,0.0,2.359672191613149,32.77777777777778,18.88888888888889,43,6,29.79
85,31,0,0.0,1.0,0.0,0.0,1.0,4.988166715351818,31.11111111111111,20.0,52,13,29.73
74,31,0,0.0,0.0,1.0,0.0,1.0,2.890626110267146,27.77777777777778,21.11111111111111,66,3,29.88
64,42,0,1.0,0.0,0.0,1.0,0.0,2.404338485957456,35.0,16.11111111111111,32,3,29.76
74,39,0,1.0,0.0,0.0,1.0,0.0,4.701105601819163,33.888888888888886,17.77777777777778,38,7,29.88
62,32,0,0.0,1.0,0.0,0.0,1.0,2.4008313170456685,32.22222222222222,17.77777777777778,43,9,29.79
70,32,0,0.0,1.0,0.0,0.0,1.0,3.604864364051597,32.22222222222222,21.11111111111111,52,12,29.73
78,28,0,0.0,0.0,1.0,0.0,1.0,2.436374102923686,25.0,17.77777777777778,65,5,29.82
85,31,0,0.0,1.0,0.0,0.0,1.0,2.2554252264110546,31.11111111111111,18.88888888888889,49,10,29.73
60,36,0,1.0,0.0,0.0,1.0,0.0,4.769232745638521,32.77777777777778,17.77777777777778,41,8,29.82
61,37,0,1.0,0.0,0.0,1.0,0.0,4.80578335538902,32.77777777777778,17.77777777777778,41,8,29.82
74,32,0,0.0,1.0,0.0,0.0,1.0,3.609997765890547,31.11111111111111,17.77777777777778,46,8,29.79
73,29,0,0.0,1.0,0.0,0.0,1.0,4.970528148606519,28.88888888888889,17.77777777777778,51,8,29.79
82,40,0,1.0,0.0,0.0,1.0,0.0,4.778325420928854,32.77777777777778,18.88888888888889,43,6,29.79
71,32,0,0.0,1.0,0.0,0.0,1.0,5.1629576777689135,31.11111111111111,20.0,52,12,29.73
79,30,0,0.0,0.0,1.0,0.0,1.0,3.879127240471129,27.77777777777778,21.11111111111111,66,3,29.85
79,37,0,1.0,0.0,0.0,1.0,0.0,2.8269309058865137,33.888888888888886,17.77777777777778,38,7,29.88
75,37,0,1.0,0.0,0.0,1.0,0.0,4.9116979619420365,32.22222222222222,18.88888888888889,46,8,29.91
66,31,0,0.0,0.0,1.0,0.0,1.0,2.5565682918457124,27.22222222222222,20.0,65,6,29.82
71,33,0,1.0,0.0,0.0,1.0,0.0,2.3523611665357804,32.22222222222222,18.88888888888889,46,8,29.91
82,34,1,0.0,0.0,1.0,1.0,0.0,2.6143768051579817,30.0,20.0,55,3,29.88
74,31,0,0.0,1.0,0.0,0.0,1.0,2.4198242416944837,31.11111111111111,20.0,52,12,29.73
84,34,0,0.0,1.0,0.0,0.0,1.0,2.5016366106367074,32.22222222222222,20.0,49,9,29.7
96,31,0,0.0,1.0,0.0,0.0,1.0,3.415184321561294,31.11111111111111,20.0,52,10,29.76
85,29,0,0.0,0.0,1.0,0.0,1.0,4.2842296431451,27.77777777777778,21.11111111111111,66,2,29.85
97,32,0,0.0,1.0,0.0,0.0,1.0,3.930933367612973,30.0,20.0,55,12,29.73
91,30,0,0.0,1.0,0.0,0.0,1.0,4.81128712576583,31.11111111111111,20.0,52,10,29.76
60,35,0,1.0,0.0,0.0,1.0,0.0,2.330384741129424,32.22222222222222,17.22222222222222,40,3,29.82
44,37,0,0.0,0.0,1.0,1.0,0.0,2.5503279894306714,32.77777777777778,17.22222222222222,38,7,29.79
91,31,0,0.0,1.0,0.0,0.0,1.0,2.9146401656576733,31.11111111111111,20.0,52,13,29.73
71,29,0,0.0,1.0,0.0,0.0,1.0,4.975681372617014,28.88888888888889,17.77777777777778,51,8,29.79
78,31,0,0.0,1.0,0.0,0.0,1.0,2.535162664123532,31.11111111111111,21.11111111111111,55,14,29.73
83,32,0,0.0,0.0,1.0,0.0,1.0,2.5599309274777315,27.22222222222222,17.77777777777778,58,3,29.85
98,29,0,0.0,0.0,1.0,0.0,1.0,2.657524525251835,27.22222222222222,21.11111111111111,70,7,29.82
73,31,0,0.0,1.0,0.0,0.0,1.0,4.7990707732543045,31.11111111111111,21.11111111111111,55,9,29.73
43,32,0,0.0,1.0,0.0,0.0,1.0,2.418089226038369,31.11111111111111,17.22222222222222,43,13,29.73
74,30,0,0.0,0.0,1.0,0.0,1.0,5.171689255947267,27.22222222222222,17.77777777777778,58,3,29.85
53,31,0,0.0,1.0,0.0,0.0,1.0,2.544053230443542,30.0,17.22222222222222,45,10,29.73
89,29,0,0.0,0.0,1.0,0.0,1.0,5.192172178334978,27.77777777777778,21.11111111111111,66,2,29.85
81,40,0,1.0,0.0,0.0,1.0,0.0,4.893471210913457,32.77777777777778,18.88888888888889,43,6,29.79
84,34,0,1.0,0.0,0.0,1.0,0.0,3.5081597290156736,32.22222222222222,18.88888888888889,46,8,29.91
99,31,0,0.0,1.0,0.0,0.0,1.0,2.5288295433708528,30.0,21.11111111111111,58,8,29.76
99,29,0,0.0,0.0,1.0,0.0,1.0,3.3769263932704514,27.77777777777778,21.11111111111111,66,10,29.91
99,29,0,0.0,0.0,1.0,0.0,1.0,2.699514818885103,28.88888888888889,21.11111111111111,62,10,29.88
54,42,0,1.0,0.0,0.0,1.0,0.0,2.288288216722812,35.0,16.11111111111111,32,3,29.76
70,30,0,0.0,1.0,0.0,0.0,1.0,2.4648099614958188,28.88888888888889,17.77777777777778,51,8,29.79
70,40,0,1.0,0.0,0.0,1.0,0.0,3.168543610779285,32.77777777777778,18.88888888888889,43,6,29.79
99,30,0,0.0,0.0,1.0,0.0,1.0,5.0356922426142265,27.77777777777778,21.11111111111111,66,8,29.85
85,34,0,0.0,1.0,0.0,0.0,1.0,2.6110117011748075,32.22222222222222,20.0,49,9,29.7
73,34,0,0.0,0.0,1.0,0.0,1.0,5.028127777141027,28.88888888888889,20.0,58,2,29.88
55,42,1,1.0,0.0,0.0,1.0,0.0,2.3395859905580685,32.77777777777778,17.22222222222222,38,6,29.79
90,33,0,0.0,1.0,0.0,0.0,1.0,4.109935022799052,32.22222222222222,20.0,49,9,29.7
99,29,0,0.0,0.0,1.0,0.0,1.0,4.1544208187645175,27.77777777777778,21.11111111111111,66,10,29.91
99,28,0,0.0,0.0,1.0,0.0,1.0,4.370686796665837,27.22222222222222,21.11111111111111,70,9,29.88
74,33,0,0.0,0.0,1.0,1.0,0.0,4.371818189303184,30.0,20.0,55,3,29.88
53,31,0,0.0,1.0,0.0,0.0,1.0,3.5215992226687627,30.0,17.22222222222222,45,10,29.73
71,32,0,0.0,1.0,0.0,0.0,1.0,3.975135635320726,31.11111111111111,21.11111111111111,55,9,29.73
93,31,0,0.0,0.0,1.0,0.0,1.0,2.5564147783576643,26.11111111111111,21.11111111111111,74,5,29.82
73,37,1,1.0,0.0,0.0,1.0,0.0,4.242972462495913,32.77777777777778,18.88888888888889,43,3,29.82
83,30,0,0.0,1.0,0.0,0.0,1.0,2.3907893128884825,31.11111111111111,18.88888888888889,49,10,29.73
54,43,0,1.0,0.0,0.0,1.0,0.0,3.4057343350285114,32.77777777777778,17.77777777777778,41,5,29.76
92,32,0,0.0,1.0,0.0,0.0,1.0,5.178147148037934,31.11111111111111,20.0,52,10,29.76
44,32,0,0.0,1.0,0.0,0.0,1.0,3.8080841990530736,31.11111111111111,17.22222222222222,43,13,29.73
94,30,0,0.0,0.0,1.0,0.0,1.0,4.835703107533741,27.77777777777778,21.11111111111111,66,8,29.82
67,32,0,0.0,0.0,1.0,0.0,1.0,2.5583046694900635,27.22222222222222,20.0,65,6,29.82
91,33,0,0.0,1.0,0.0,0.0,1.0,4.347525625783518,31.11111111111111,20.0,52,10,29.76
99,29,0,0.0,0.0,1.0,0.0,1.0,4.7847773595762035,27.77777777777778,21.11111111111111,66,10,29.91
99,30,0,0.0,0.0,1.0,0.0,1.0,2.9229070096521115,27.77777777777778,21.11111111111111,66,8,29.85
49,31,0,0.0,1.0,0.0,0.0,1.0,5.130794629358727,30.0,17.22222222222222,45,10,29.73
83,32,0,0.0,0.0,1.0,0.0,1.0,2.8365164089376984,28.88888888888889,20.0,58,2,29.88
90,31,0,0.0,0.0,1.0,0.0,1.0,3.710450149980194,28.88888888888889,20.0,58,10,29.85
84,30,0,0.0,0.0,1.0,0.0,1.0,3.3372663284964217,27.77777777777778,21.11111111111111,66,2,29.85
58,37,0,1.0,0.0,0.0,1.0,0.0,3.6213528109627684,32.22222222222222,15.0,36,3,29.79
69,42,0,1.0,0.0,0.0,1.0,0.0,2.568794148211102,32.77777777777778,18.88888888888889,43,6,29.79
77,31,0,0.0,1.0,0.0,0.0,1.0,3.4206043031913898,32.22222222222222,20.0,49,12,29.7
99,31,0,0.0,0.0,1.0,0.0,1.0,2.950660409288145,27.77777777777778,21.11111111111111,66,8,29.85
79,29,0,0.0,0.0,1.0,0.0,1.0,2.767207588853306,27.22222222222222,17.77777777777778,58,3,29.85
77,37,0,1.0,0.0,0.0,1.0,0.0,2.5006993269094235,33.888888888888886,17.77777777777778,38,7,29.88
88,30,0,0.0,0.0,1.0,0.0,1.0,5.197769206328579,27.77777777777778,21.11111111111111,66,2,29.85
71,32,0,0.0,0.0,1.0,1.0,0.0,3.719105628193165,30.0,20.0,55,3,29.88
99,28,0,0.0,0.0,1.0,0.0,1.0,3.9233493572662987,27.77777777777778,21.11111111111111,66,12,29.85
71,31,0,0.0,0.0,1.0,0.0,1.0,4.486057315826246,27.22222222222222,17.77777777777778,58,3,29.85
84,33,0,0.0,1.0,0.0,0.0,1.0,4.648910850300715,32.22222222222222,20.0,49,9,29.7
85,30,0,0.0,0.0,1.0,0.0,1.0,3.7083798278423368,27.77777777777778,21.11111111111111,66,2,29.85
70,31,0,0.0,1.0,0.0,0.0,1.0,3.097829600311393,28.88888888888889,17.77777777777778,51,8,29.79
98,30,0,0.0,0.0,1.0,0.0,1.0,3.7400205759396465,27.77777777777778,21.11111111111111,66,8,29.85
95,30,0,0.0,0.0,1.0,0.0,1.0,4.582961404052716,27.77777777777778,21.11111111111111,66,8,29.82
93,29,0,0.0,0.0,1.0,0.0,1.0,2.3804584179844115,27.77777777777778,21.11111111111111,66,10,29.91
71,31,0,0.0,1.0,0.0,0.0,1.0,4.441988585321704,31.11111111111111,17.77777777777778,46,8,29.79
50,31,0,0.0,1.0,0.0,0.0,1.0,3.7038271155663454,30.0,17.22222222222222,45,10,29.73
67,32,0,0.0,0.0,1.0,0.0,1.0,2.5551659205364063,27.22222222222222,20.0,65,6,29.82
97,30,0,0.0,0.0,1.0,0.0,1.0,4.249307433211096,27.77777777777778,21.11111111111111,66,8,29.85
