timestamp,image_folder_path,image,greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast,Temperature,Dew Point,Humidity,Wind Speed,Pressure
2020-07-14 08:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688437.jpg,3,3,3,3,3,3,3,3,48.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.945352819755257,9,8,1,65.4890628086342,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688486.jpg,4,3,4,3,3,4,3,3,44.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434,12,6,1,68.08435155920665,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:02:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688577.jpg,4,4,5,4,2,2,4,2,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.891028859656434,13,7,2,74.57415870566544,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688644.jpg,4,4,5,4,3,2,4,1,58.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,12,13,1,72.044185839974,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688749.jpg,4,4,4,4,3,3,3,4,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,2,2,3,72.4536243023888,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:06:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688791.jpg,3,4,4,4,2,2,3,3,48.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,13,5,0,69.19179582339905,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:07:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688843.jpg,3,3,3,3,2,3,3,3,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,9,9,0,64.55993958939904,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:08:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688880.jpg,4,3,4,3,3,2,3,3,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,10,5,1,62.82213042368702,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594688994.jpg,2,3,5,5,3,3,3,2,57.0,36,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,12,6,0,69.97394001207348,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594689080.jpg,2,3,3,4,2,2,2,2,50.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,3,2,3,59.761847555218885,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:12:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594689125.jpg,2,3,3,4,2,2,4,3,50.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,9,8,2,71.31709795971514,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:13:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594689187.jpg,2,2,3,4,3,2,4,3,50.0,37,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,9,6,2,63.40942007949686,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:14:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28522-108410-1594689294.jpg,2,4,3,3,3,2,3,2,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,9,5,1,70.51485237224067,27.77777777777778,26.11111111111111,89,7,29.76
2020-07-14 08:59:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594691964.jpg,4,4,3,3,4,4,2,4,48.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.418907354867947,1,0,3,68.31321067914661,30.0,26.11111111111111,79,6,29.76
2020-07-14 09:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692053.jpg,4,4,4,3,4,3,2,3,53.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.423017434583054,12,6,0,70.76946848868387,30.0,25.0,74,8,29.76
2020-07-14 09:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692092.jpg,4,4,3,3,3,3,3,3,53.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.441055198976892,9,4,0,71.90871296831378,30.0,25.0,74,8,29.76
2020-07-14 09:02:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692144.jpg,4,4,4,4,5,3,2,4,56.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.424903695504449,10,10,0,64.74206611455536,30.0,25.0,74,8,29.76
2020-07-14 09:03:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692192.jpg,3,4,4,4,3,3,3,3,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.428983313896775,10,5,2,75.3453826316332,30.0,25.0,74,8,29.76
2020-07-14 09:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692288.jpg,4,4,2,3,4,3,3,4,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.694368563981508,8,8,2,71.48865358754777,30.0,25.0,74,8,29.76
2020-07-14 09:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692329.jpg,4,4,4,4,3,3,3,3,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.832363730746494,6,5,2,75.70915604499133,30.0,25.0,74,8,29.76
2020-07-14 09:06:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692376.jpg,4,3,4,3,3,3,3,3,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.036302097976178,4,3,3,72.01653571718334,30.0,25.0,74,8,29.76
2020-07-14 09:07:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692424.jpg,3,3,3,2,3,4,4,4,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.0677836043218205,9,6,1,77.90140857263646,30.0,25.0,74,8,29.76
2020-07-14 09:08:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692502.jpg,3,5,2,2,3,3,3,3,65.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.147356950398043,5,3,1,61.63413674344196,30.0,25.0,74,8,29.76
2020-07-14 09:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692553.jpg,3,4,3,3,3,3,3,3,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.146960176089152,10,8,3,57.55784867967157,30.0,25.0,74,8,29.76
2020-07-14 09:10:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692601.jpg,3,3,4,3,3,4,3,3,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.155830930082241,7,5,4,68.78551737094732,30.0,25.0,74,8,29.76
2020-07-14 09:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692716.jpg,2,3,3,4,4,3,3,2,62.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.059676141035869,4,4,5,68.3788660577812,30.0,25.0,74,8,29.76
2020-07-14 09:13:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692785.jpg,3,3,2,2,3,3,3,3,54.0,35,0.0,0.0,0.0,1.0,0.0,1.0,6.9783647017833665,4,9,4,67.51633557772446,30.0,25.0,74,8,29.76
2020-07-14 09:14:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692869.jpg,3,3,3,3,2,2,4,2,48.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.243678760633262,8,7,3,72.20878627151164,30.0,25.0,74,8,29.76
2020-07-14 09:15:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594692931.jpg,2,2,4,3,2,3,4,2,48.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.371841960025887,7,5,3,53.01271758830756,30.0,25.0,74,8,29.76
2020-07-14 11:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594699771.jpg,2,3,3,4,2,2,3,3,52.0,36,0.0,0.0,0.0,1.0,1.0,0.0,8.295245694177432,6,5,1,69.53509636091046,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594699862.jpg,2,2,3,3,2,2,2,2,59.0,34,0.0,0.0,0.0,1.0,1.0,0.0,8.311419326199031,7,5,3,60.9289355809249,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:12:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594699965.jpg,3,3,2,2,2,3,2,3,48.0,37,0.0,0.0,0.0,1.0,1.0,0.0,8.314817300803693,6,3,2,54.871056298748606,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:14:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700061.jpg,3,3,3,3,2,2,3,2,48.0,37,0.0,0.0,0.0,1.0,1.0,0.0,8.314817300803693,4,3,1,79.00267340242256,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:15:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700118.jpg,1,5,3,3,1,2,2,1,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,8.37563113817748,5,3,2,53.707744079199315,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:16:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700178.jpg,3,5,3,3,2,2,2,3,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,8.257514151290863,6,7,1,68.46957724289575,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:17:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700279.jpg,2,4,5,5,2,1,5,1,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.830613752533503,4,5,1,59.9046705178499,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:19:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700363.jpg,1,2,5,5,1,1,5,1,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.440856047697575,7,4,2,68.20716894966363,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:20:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700411.jpg,3,3,4,4,1,1,4,1,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.432386905102835,6,3,2,70.00100249624707,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:21:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700466.jpg,3,4,3,2,1,3,3,2,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.1960308061464255,4,3,2,57.548035550377186,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:22:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700559.jpg,5,5,2,2,4,4,2,4,49.0,37,0.0,0.0,0.0,1.0,1.0,0.0,6.963633336786482,4,3,1,58.69699656549224,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:23:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700606.jpg,5,4,2,2,4,4,2,4,68.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.855967805558173,6,2,2,67.3381290421196,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700655.jpg,4,4,3,3,3,3,3,3,49.0,37,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697,6,6,4,73.8788710898354,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700748.jpg,2,3,3,4,1,2,3,3,70.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697,6,3,1,51.943176588811475,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:27:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700840.jpg,3,3,3,3,1,2,3,2,69.0,32,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697,4,3,3,63.84647468263189,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:28:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700881.jpg,2,2,3,3,1,2,4,2,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.653193006271697,9,5,2,73.31289028780745,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594700964.jpg,2,3,5,5,1,1,5,1,52.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.634043086548852,5,4,3,44.89707934743269,32.22222222222222,25.0,66,8,29.7
2020-07-14 11:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701135.jpg,2,4,2,2,1,1,3,1,71.0,31,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,2,5,4,61.177643133187495,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:34:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701290.jpg,3,3,3,3,1,2,3,2,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,6,4,4,67.18496240018946,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:35:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701348.jpg,3,3,3,3,2,3,3,2,49.0,37,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,5,2,0,67.9329810003201,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701390.jpg,3,2,2,3,2,3,3,2,72.0,31,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,2,5,1,73.16662968128806,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701445.jpg,1,2,4,4,1,1,4,1,72.0,31,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,8,6,3,42.91731174820856,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:38:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701493.jpg,1,4,4,4,1,2,3,2,48.0,38,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,4,7,0,63.97974189166257,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:39:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701585.jpg,3,4,4,4,2,2,3,3,47.0,38,0.0,0.0,0.0,1.0,1.0,0.0,5.890568693022418,11,10,0,71.43650896089538,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:40:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701635.jpg,4,3,4,4,1,2,3,3,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.890568693022418,5,6,4,68.22255436052781,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701698.jpg,3,2,4,5,1,1,4,2,49.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.6429957786218585,11,6,1,69.80824836384261,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:42:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701748.jpg,2,3,4,4,2,2,4,2,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.553797947921642,8,8,3,66.68181499178917,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701802.jpg,3,3,4,4,2,2,4,2,51.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.553797947921642,9,7,1,59.5147031635852,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:44:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701857.jpg,4,3,4,3,2,3,4,3,43.0,38,0.0,0.0,0.0,1.0,1.0,0.0,5.432663154974476,2,4,2,70.23996622643493,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:45:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701914.jpg,4,4,4,3,2,3,2,2,65.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.426007846161947,6,5,2,71.05069732529817,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:46:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594701966.jpg,4,4,3,3,3,2,2,3,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,8,8,1,66.36541171364954,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:47:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702025.jpg,4,4,4,4,3,3,2,3,66.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,8,6,2,67.21740119874818,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:49:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702151.jpg,2,2,5,5,1,1,5,1,66.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,10,4,3,75.12109729135287,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:54:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702486.jpg,2,3,4,4,1,2,4,1,66.0,33,0.0,0.0,0.0,1.0,1.0,0.0,5.4869155791267845,8,8,3,61.10135333940094,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:55:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702554.jpg,3,3,4,3,2,2,4,2,46.0,38,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,8,4,7,61.26207938580709,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:56:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702585.jpg,2,3,4,3,1,2,4,2,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,4,5,3,68.79703147380557,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:57:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702639.jpg,2,3,4,4,1,3,3,2,44.0,38,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,5,5,3,59.265636867855996,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702692.jpg,2,4,4,4,1,1,4,1,66.0,33,0.0,0.0,0.0,1.0,1.0,0.0,6.4388056858217215,4,4,6,55.91682651364006,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 11:59:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702755.jpg,3,4,3,3,1,2,4,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.437574475263963,7,3,2,75.65744839819267,32.77777777777778,23.88888888888889,59,7,29.7
2020-07-14 12:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702801.jpg,4,4,3,2,3,2,2,4,62.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.550128946429611,3,3,5,76.73597248393811,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702891.jpg,3,3,3,3,2,2,3,3,62.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.441556841693145,10,7,2,67.6308883469065,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:02:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594702960.jpg,3,5,4,3,1,2,3,2,60.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.45781930707799,6,5,4,70.8991320842448,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:03:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594703016.jpg,4,3,4,4,2,3,2,4,54.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.478829720728319,6,5,3,72.71300154100065,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594703069.jpg,5,4,4,3,2,2,3,3,48.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.435284427939396,5,2,5,72.87375001281686,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594703118.jpg,3,3,3,3,1,2,3,2,48.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.256196886695332,6,5,7,66.9835583486442,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:06:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594703164.jpg,4,4,4,3,3,2,3,3,48.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.392872113689455,2,2,3,63.00648811747588,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:08:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594703280.jpg,3,4,3,4,1,2,3,2,59.0,34,1.0,0.0,0.0,0.0,1.0,0.0,6.674581174657979,7,9,5,65.55704726862545,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594703501.jpg,4,5,3,3,3,4,2,4,48.0,37,1.0,0.0,0.0,0.0,1.0,0.0,7.002960887767923,1,1,2,76.31502276345729,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-14 12:16:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200714\image-tag-dong-14-07-2020,28587-108410-1594703789.jpg,4,5,4,5,2,3,2,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.923204501028029,8,4,2,61.881910504077425,32.77777777777778,23.88888888888889,59,5,29.7
2020-07-15 12:54:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200715\image-tag-dat-15-07-2020,28587-108355-1594792446.jpg,3,3,3,2,2,2,2,2,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,3,4,6,69.5863516279479,32.22222222222222,22.22222222222222,55,3,29.67
2020-07-15 12:55:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200715\image-tag-dat-15-07-2020,28587-108355-1594792529.jpg,4,4,1,1,3,3,1,4,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,0,0,1,52.87779921792493,32.22222222222222,22.22222222222222,55,3,29.67
2020-07-15 12:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200715\image-tag-dat-15-07-2020,28587-108355-1594792697.jpg,3,4,1,1,3,3,1,4,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,0,0,0,65.43851334083728,32.22222222222222,22.22222222222222,55,3,29.67
2020-07-15 12:59:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200715\image-tag-dat-15-07-2020,28587-108355-1594792754.jpg,3,3,1,1,3,3,1,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,3,3,2,66.74019129092538,32.22222222222222,22.22222222222222,55,3,29.67
2020-07-15 13:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200715\image-tag-dat-15-07-2020,28587-108355-1594792809.jpg,2,2,1,1,3,3,1,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,3,2,3,66.09118358032754,32.22222222222222,23.88888888888889,62,6,29.67
2020-07-15 13:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200715\image-tag-dat-15-07-2020,28587-108355-1594792869.jpg,2,2,1,1,3,3,1,3,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,3,0,0,61.02120572302228,32.22222222222222,23.88888888888889,62,6,29.67
