timestamp,day,month,year,time,partofday,is_RushHour,distance_to_airport,lon,lat,hum,tem,uv
2020-02-28 07:48:55,28,2,2020,07:48:55,Morning,Rush hour,2.771266732623629,106.653467,10.793177,62,27,0
2020-02-28 07:49:07,28,2,2020,07:49:07,Morning,Rush hour,2.738352518754591,106.653794,10.793506,62,28,0
2020-02-28 07:49:30,28,2,2020,07:49:30,Morning,Rush hour,2.683521169270162,106.654404,10.794074,61,27,0
2020-02-28 07:50:15,28,2,2020,07:50:15,Morning,Rush hour,2.586429537625967,106.655715,10.79517,65,28,0
2020-02-28 07:50:34,28,2,2020,07:50:34,Morning,Rush hour,2.53949432066211,106.656288,10.79572,68,28,0
2020-02-28 07:51:04,28,2,2020,07:51:04,Morning,Rush hour,2.4846294144897425,106.657062,10.796416,75,28,0
2020-02-28 07:51:34,28,2,2020,07:51:34,Morning,Rush hour,2.436374102923686,106.657628,10.797026,78,28,0
2020-02-28 07:52:12,28,2,2020,07:52:12,Morning,Rush hour,2.4228552614460277,106.657601,10.797145,78,28,0
2020-02-28 07:52:56,28,2,2020,07:52:56,Morning,Rush hour,2.420065104631896,106.657617,10.797176,81,28,0
2020-02-28 07:53:10,28,2,2020,07:53:10,Morning,Rush hour,2.418819933352955,106.657628,10.797191,82,27,0
2020-02-28 07:53:37,28,2,2020,07:53:37,Morning,Rush hour,2.4182917556944177,106.657668,10.797208,87,28,0
2020-02-28 07:54:05,28,2,2020,07:54:05,Morning,Rush hour,2.4177333076617775,106.657687,10.797219,86,28,0
2020-02-28 07:54:57,28,2,2020,07:54:57,Morning,Rush hour,2.3474267117778904,106.658961,10.798324,90,28,0
2020-02-28 07:55:27,28,2,2020,07:55:27,Morning,Rush hour,2.3019551467476322,106.659808,10.799116,83,27,0
2020-02-28 07:55:38,28,2,2020,07:55:38,Morning,Rush hour,2.2863665257896706,106.660129,10.799416,83,27,0
2020-02-28 07:56:08,28,2,2020,07:56:08,Morning,Rush hour,2.2609057001495403,106.660842,10.800023,77,27,0
2020-02-28 07:56:47,28,2,2020,07:56:47,Morning,Rush hour,2.2574374259750836,106.661833,10.800609,79,27,0
2020-02-28 07:57:23,28,2,2020,07:57:23,Morning,Rush hour,2.3348924501392054,106.663028,10.800529,79,27,0
2020-02-28 07:57:34,28,2,2020,07:57:34,Morning,Rush hour,2.336875645125066,106.663085,10.800545,80,27,0
2020-02-28 07:58:18,28,2,2020,07:58:18,Morning,Rush hour,2.3442042992345864,106.663087,10.800467,79,26,0
2020-02-28 07:58:46,28,2,2020,07:58:46,Morning,Rush hour,2.3462357272329877,106.66309,10.800447,80,28,0
2020-02-28 07:59:20,28,2,2020,07:59:20,Morning,Rush hour,2.3464464857329657,106.663095,10.800448,80,28,0
2020-02-28 07:59:39,28,2,2020,07:59:39,Morning,Rush hour,2.346937689853504,106.663097,10.800444,79,27,0
2020-02-28 08:00:29,28,2,2020,08:00:29,Morning,Rush hour,2.485457524494059,106.665135,10.800353,78,27,0
2020-02-28 08:00:32,28,2,2020,08:00:32,Morning,Rush hour,2.492683117468146,106.665236,10.800348,77,27,0
2020-02-28 08:01:28,28,2,2020,08:01:28,Morning,Rush hour,2.5799148666267655,106.666364,10.800237,80,27,0
2020-02-28 08:01:33,28,2,2020,08:01:33,Morning,Rush hour,2.5798594252525144,106.666362,10.800236,80,28,0
2020-02-28 08:02:03,28,2,2020,08:02:03,Morning,Rush hour,2.5819461655792213,106.666382,10.800228,81,27,0
2020-02-28 08:02:58,28,2,2020,08:02:58,Morning,Rush hour,2.611743566082228,106.666793,10.80022,80,27,0
2020-02-28 08:03:17,28,2,2020,08:03:17,Morning,Rush hour,2.614827093812159,106.666776,10.800169,81,27,0
2020-02-28 08:03:44,28,2,2020,08:03:44,Morning,Rush hour,2.618793791876673,106.666795,10.800138,80,27,0
2020-02-28 08:04:03,28,2,2020,08:04:03,Morning,Rush hour,2.6192154151243026,106.666795,10.800133,81,27,0
2020-02-28 08:04:33,28,2,2020,08:04:33,Morning,Rush hour,2.6513399966364073,106.667261,10.800149,82,27,0
2020-02-28 08:05:14,28,2,2020,08:05:14,Morning,Rush hour,2.807784621221976,106.668685,10.799519,82,28,0
2020-02-28 08:05:33,28,2,2020,08:05:33,Morning,Rush hour,2.8847896315397823,106.669316,10.799151,82,28,0
2020-02-28 08:06:15,28,2,2020,08:06:15,Morning,Rush hour,3.0549749681203195,106.67072,10.798354,86,28,0
2020-02-28 08:06:53,28,2,2020,08:06:53,Morning,Rush hour,3.159118492221758,106.671574,10.797866,81,27,0
2020-02-28 08:07:23,28,2,2020,08:07:23,Morning,Rush hour,3.2463821350897217,106.672282,10.797452,83,27,0
2020-02-28 08:07:37,28,2,2020,08:07:37,Morning,Rush hour,3.2452110201599313,106.672278,10.797463,83,27,0
2020-02-28 08:08:00,28,2,2020,08:08:00,Morning,Rush hour,3.2474829154890945,106.672275,10.797431,82,27,0
2020-02-28 08:08:55,28,2,2020,08:08:55,Morning,Rush hour,3.2462978215177234,106.672292,10.797463,81,27,0
2020-02-28 08:09:25,28,2,2020,08:09:25,Morning,Rush hour,3.346353128980535,106.673106,10.796993,81,27,0
2020-02-28 08:09:34,28,2,2020,08:09:34,Morning,Rush hour,3.3796180204342656,106.673402,10.796863,80,28,0
2020-02-28 08:10:04,28,2,2020,08:10:04,Morning,Rush hour,3.505034387429028,106.674415,10.796271,89,27,0
2020-02-28 08:10:37,28,2,2020,08:10:37,Morning,Rush hour,3.616956538622585,106.675291,10.795716,83,27,0
2020-02-28 08:11:10,28,2,2020,08:11:10,Morning,Rush hour,3.768661965885579,106.676498,10.794987,83,28,0
2020-02-28 08:11:33,28,2,2020,08:11:33,Morning,Rush hour,3.840882241546243,106.677051,10.794618,82,28,0
2020-02-28 08:12:24,28,2,2020,08:12:24,Morning,Rush hour,4.004374980193665,106.67836,10.793846,83,29,0
2020-02-28 08:12:51,28,2,2020,08:12:51,Morning,Rush hour,4.127676399665482,106.679338,10.793256,82,28,0
2020-02-28 08:13:19,28,2,2020,08:13:19,Morning,Rush hour,4.1766790404431795,106.679714,10.793008,83,29,0
2020-02-28 08:13:47,28,2,2020,08:13:47,Morning,Rush hour,4.181529100546828,106.67973899999998,10.79297,82,28,0
2020-02-28 08:14:12,28,2,2020,08:14:12,Morning,Rush hour,4.180159479425937,106.679734,10.792983,83,29,0
2020-02-28 08:14:59,28,2,2020,08:14:59,Morning,Rush hour,4.175932762013541,106.679742,10.793049,81,29,0
2020-02-28 08:15:08,28,2,2020,08:15:08,Morning,Rush hour,4.17519862541967,106.679752,10.79307,81,29,0
2020-02-28 08:15:54,28,2,2020,08:15:54,Morning,Rush hour,4.17901199032352,106.679758,10.793025,81,29,0
2020-02-28 08:16:20,28,2,2020,08:16:20,Morning,Rush hour,4.2461555641246385,106.680297,10.792712,79,30,0
2020-02-28 08:16:46,28,2,2020,08:16:46,Morning,Rush hour,4.3599869503035515,106.68116299999998,10.792129,79,29,0
2020-02-28 08:17:00,28,2,2020,08:17:00,Morning,Rush hour,4.404374530544837,106.681406,10.791796,79,29,0
2020-02-28 08:17:55,28,2,2020,08:17:55,Morning,Rush hour,4.50205531701223,106.681072,10.790136,81,29,0
2020-02-28 08:18:13,28,2,2020,08:18:13,Morning,Rush hour,4.5087380952266125,106.68108,10.790057,81,30,0
2020-02-28 08:18:34,28,2,2020,08:18:34,Morning,Rush hour,4.54765008245087,106.68103899999998,10.78951,81,29,0
2020-02-28 08:19:25,28,2,2020,08:19:25,Morning,Rush hour,4.685360916500605,106.681674,10.788377,75,29,0
2020-02-28 08:19:39,28,2,2020,08:19:39,Morning,Rush hour,4.709104811337448,106.681927,10.788325,76,30,0
2020-02-28 08:20:14,28,2,2020,08:20:14,Morning,Rush hour,4.7743600549040615,106.682754,10.78832,77,28,0
2020-02-28 08:20:31,28,2,2020,08:20:31,Morning,Rush hour,4.836243645206287,106.683167,10.787939,80,28,0
2020-02-28 08:21:19,28,2,2020,08:21:19,Morning,Rush hour,4.844609880127059,106.682218,10.786888,82,29,0
2020-02-28 08:21:44,28,2,2020,08:21:44,Morning,Rush hour,4.8110823295689125,106.681476,10.786604,79,29,0
2020-02-28 08:22:05,28,2,2020,08:22:05,Morning,Rush hour,4.80852734541871,106.681255,10.786431,79,29,0
2020-02-28 08:22:57,28,2,2020,08:22:57,Morning,Rush hour,4.8115711632948335,106.681249,10.786388,80,30,0
2020-02-28 08:23:13,28,2,2020,08:23:13,Morning,Rush hour,4.8128709773936995,106.681249,10.786372,80,28,0
2020-02-28 08:23:46,28,2,2020,08:23:46,Morning,Rush hour,4.83842024032766,106.68064,10.785515,79,29,0
2020-02-28 08:24:09,28,2,2020,08:24:09,Morning,Rush hour,4.863045530243266,106.68015,10.7848,80,29,0
2020-02-28 08:24:36,28,2,2020,08:24:36,Morning,Rush hour,4.8508357378335045,106.679905,10.784739,78,29,0
2020-02-28 08:25:27,28,2,2020,08:25:27,Morning,Rush hour,4.778813484112666,106.678724,10.784618,76,29,0
2020-02-28 08:25:46,28,2,2020,08:25:46,Morning,Rush hour,4.776471546697564,106.6787,10.784626,77,29,0
2020-02-28 08:26:18,28,2,2020,08:26:18,Morning,Rush hour,4.775004671931664,106.678695,10.784639,78,30,0
2020-02-28 08:26:39,28,2,2020,08:26:39,Morning,Rush hour,4.773367515854054,106.67864099999998,10.784615,78,31,0
2020-02-28 08:27:14,28,2,2020,08:27:14,Morning,Rush hour,4.783524502557708,106.678424,10.784327,85,30,0
2020-02-28 08:27:53,28,2,2020,08:27:53,Morning,Rush hour,4.791680545791117,106.678421,10.784231,86,30,0
2020-02-28 08:28:16,28,2,2020,08:28:16,Morning,Rush hour,4.850666258406999,106.678466,10.783591,84,31,0
2020-02-28 08:28:46,28,2,2020,08:28:46,Morning,Rush hour,4.9382048577510815,106.678901,10.782926,75,30,0
2020-02-28 08:29:23,28,2,2020,08:29:23,Morning,Rush hour,5.030552960211619,106.679524,10.78235,75,30,0
2020-02-28 08:29:53,28,2,2020,08:29:53,Morning,Rush hour,5.0080260300015915,106.678777,10.782042,74,30,0
2020-02-28 08:30:21,28,2,2020,08:30:21,Morning,Rush hour,5.0092058754521664,106.67846000000002,10.781796,77,31,0
2020-02-28 08:30:54,28,2,2020,08:30:54,Morning,Rush hour,5.053190105018046,106.678316,10.781202,76,29,0
2020-02-28 08:31:01,28,2,2020,08:31:01,Morning,Rush hour,5.07434711755909,106.678448,10.781061,76,30,0
2020-02-28 08:31:59,28,2,2020,08:31:59,Morning,Rush hour,5.153439401377652,106.678362,10.780126,77,30,0
2020-02-28 08:32:24,28,2,2020,08:32:24,Morning,Rush hour,5.158887774475403,106.678411,10.7801,76,30,0
2020-02-28 08:32:33,28,2,2020,08:32:33,Morning,Rush hour,5.160014730312403,106.678426,10.780098,76,30,0
2020-02-28 08:33:14,28,2,2020,08:33:14,Morning,Rush hour,5.164138724546476,106.678363,10.780009,75,30,0
2020-02-28 08:33:30,28,2,2020,08:33:30,Morning,Rush hour,5.171689255947267,106.678147,10.779778,74,30,0
2020-02-28 08:34:25,28,2,2020,08:34:25,Morning,Rush hour,5.025237143891083,106.676723,10.780419,73,29,0
2020-02-28 08:34:32,28,2,2020,08:34:32,Morning,Rush hour,5.000893303964149,106.676509,10.780542,73,29,0
2020-02-28 08:35:06,28,2,2020,08:35:06,Morning,Rush hour,4.886055965450581,106.675458,10.7811,71,29,0
2020-02-28 08:35:30,28,2,2020,08:35:30,Morning,Rush hour,4.801841574051006,106.67472,10.781535,71,30,0
2020-02-28 08:36:23,28,2,2020,08:36:23,Morning,Rush hour,4.650371794396707,106.673317,10.782282,71,30,0
2020-02-28 08:36:46,28,2,2020,08:36:46,Morning,Rush hour,4.570350794233524,106.672592,10.782693,70,29,0
2020-02-28 08:37:14,28,2,2020,08:37:14,Morning,Rush hour,4.486057315826246,106.671776,10.783101,71,31,0
2020-02-28 08:37:59,28,2,2020,08:37:59,Morning,Rush hour,4.372713606287678,106.67072,10.783683,70,30,0
2020-02-28 08:38:29,28,2,2020,08:38:29,Morning,Rush hour,4.284745679483967,106.669911,10.784148,70,29,0
2020-02-28 08:38:43,28,2,2020,08:38:43,Morning,Rush hour,4.242936515875168,106.669524,10.78437,70,29,0
2020-02-28 08:39:24,28,2,2020,08:39:24,Morning,Rush hour,4.11006793675506,106.668186,10.785032,69,29,0
2020-02-28 08:39:59,28,2,2020,08:39:59,Morning,Rush hour,3.9991317298604585,106.667182,10.785656,69,29,0
2020-02-28 08:40:08,28,2,2020,08:40:08,Morning,Rush hour,3.9712221640052086,106.666879,10.785791,70,29,0
2020-02-28 08:40:40,28,2,2020,08:40:40,Morning,Rush hour,3.933442592169568,106.666456,10.78597,71,30,0
2020-02-28 08:41:13,28,2,2020,08:41:13,Morning,Rush hour,3.8692093101550626,106.665883,10.786346,70,29,0
2020-02-28 08:41:44,28,2,2020,08:41:44,Morning,Rush hour,3.8663467055856313,106.665889,10.786377,70,28,0
2020-02-28 08:42:10,28,2,2020,08:42:10,Morning,Rush hour,3.865587942512244,106.665899,10.786389,71,30,0
2020-02-28 08:42:40,28,2,2020,08:42:40,Morning,Rush hour,3.8582912629278705,106.66581399999998,10.786423,70,28,0
2020-02-28 08:43:25,28,2,2020,08:43:25,Morning,Rush hour,3.731698011249255,106.664464,10.787084,71,29,0
2020-02-28 08:43:34,28,2,2020,08:43:34,Morning,Rush hour,3.7061250891823345,106.664196,10.787223,71,29,0
2020-02-28 08:44:06,28,2,2020,08:44:06,Morning,Rush hour,3.6312651642381124,106.663335,10.787607,71,29,0
2020-02-28 08:44:37,28,2,2020,08:44:37,Morning,Rush hour,3.5380075059949303,106.662383,10.788148,70,29,0
2020-02-28 08:45:00,28,2,2020,08:45:00,Morning,Rush hour,3.47126471626948,106.661676,10.788536,70,30,0
2020-02-28 08:45:46,28,2,2020,08:45:46,Morning,Rush hour,3.4070691150123285,106.660922,10.788894,72,30,0
2020-02-28 08:46:14,28,2,2020,08:46:14,Morning,Rush hour,3.3417571111577486,106.66013999999998,10.789266,70,30,0
2020-02-28 08:46:58,28,2,2020,08:46:58,Morning,Rush hour,3.2205736572707795,106.658741,10.790006,70,30,0
2020-02-28 08:47:01,28,2,2020,08:47:01,Morning,Rush hour,3.2153883045717966,106.658694,10.790042,70,30,0
2020-02-28 08:47:59,28,2,2020,08:47:59,Morning,Rush hour,3.054513787301262,106.65663700000002,10.791058,69,30,0
2020-02-28 08:48:06,28,2,2020,08:48:06,Morning,Rush hour,3.0341751636547043,106.656401,10.791199,68,29,0
2020-02-28 08:48:54,28,2,2020,08:48:54,Morning,Rush hour,2.929574982406291,106.655123,10.791939,69,29,0
2020-02-28 08:49:19,28,2,2020,08:49:19,Morning,Rush hour,2.872209700886645,106.654345,10.792356,68,28,0
2020-02-28 08:49:43,28,2,2020,08:49:43,Morning,Rush hour,2.8307813770620975,106.653889,10.79268,70,29,0
2020-02-28 08:50:25,28,2,2020,08:50:25,Morning,Rush hour,2.826877082595836,106.653857,10.792712,70,29,0
2020-02-28 08:50:32,28,2,2020,08:50:32,Morning,Rush hour,2.8263582449980413,106.65386,10.792717,71,31,0
2020-02-28 08:51:13,28,2,2020,08:51:13,Morning,Rush hour,2.824931967888676,106.653861,10.79273,70,29,0
2020-02-28 08:51:39,28,2,2020,08:51:39,Morning,Rush hour,2.825286518653274,106.653863,10.792727,71,30,0
2020-02-28 08:52:11,28,2,2020,08:52:11,Morning,Rush hour,2.767207588853306,106.653803,10.793246,79,29,0
2020-02-28 08:52:43,28,2,2020,08:52:43,Morning,Rush hour,2.7496137737277646,106.653934,10.793419,76,31,0
2020-02-28 08:53:14,28,2,2020,08:53:14,Morning,Rush hour,2.681285032095802,106.654544,10.794113,86,31,0
2020-02-28 08:53:39,28,2,2020,08:53:39,Morning,Rush hour,2.625122363256914,106.655196,10.794723,82,31,0
2020-02-28 08:54:10,28,2,2020,08:54:10,Morning,Rush hour,2.5599309274777315,106.65598500000002,10.795467,83,32,0
2020-02-28 08:54:51,28,2,2020,08:54:51,Morning,Rush hour,2.476635075465706,106.65698799999998,10.796471,79,31,0
2020-02-28 08:55:19,28,2,2020,08:55:19,Morning,Rush hour,2.4220780420408388,106.65768,10.797176,77,32,0
2020-02-28 08:55:56,28,2,2020,08:55:56,Morning,Rush hour,2.3547539568728175,106.658717,10.798162,73,30,0
2020-02-28 08:56:17,28,2,2020,08:56:17,Morning,Rush hour,2.3146206248371497,106.659373,10.798806,73,32,0
2020-02-28 08:56:40,28,2,2020,08:56:40,Morning,Rush hour,2.2835256063611205,106.659992,10.799381,74,31,0
2020-02-28 08:57:20,28,2,2020,08:57:20,Morning,Rush hour,2.2496871020412215,106.661064,10.800255,75,32,0
2020-02-28 08:57:32,28,2,2020,08:57:32,Morning,Rush hour,2.2400445844982793,106.661205,10.800431,73,31,0
2020-02-28 08:58:13,28,2,2020,08:58:13,Morning,Rush hour,2.20497994195578,106.661066,10.800716,70,31,0
2020-02-28 08:58:31,28,2,2020,08:58:31,Morning,Rush hour,2.1777260565264602,106.660789,10.800845,69,32,0
2020-02-28 12:17:41,28,2,2020,12:17:41,Afternoon,Not rush hour,2.19226739010802,106.661183,10.800913,65,34,0
2020-02-28 12:18:04,28,2,2020,12:18:04,Afternoon,Not rush hour,2.2088147664174818,106.660974,10.800626,63,34,0
2020-02-28 12:18:54,28,2,2020,12:18:54,Afternoon,Not rush hour,2.2437747527558805,106.661547,10.800585,60,34,0
2020-02-28 12:19:26,28,2,2020,12:19:26,Afternoon,Not rush hour,2.311825895980572,106.662662,10.800541,60,36,0
2020-02-28 12:19:33,28,2,2020,12:19:33,Afternoon,Not rush hour,2.330384741129424,106.662898,10.800493,60,35,0
2020-02-28 12:20:14,28,2,2020,12:20:14,Afternoon,Not rush hour,2.447502408869244,106.664666,10.80043,70,36,0
2020-02-28 12:20:54,28,2,2020,12:20:54,Afternoon,Not rush hour,2.566117185892227,106.6662,10.800264,67,36,0
2020-02-28 12:21:21,28,2,2020,12:21:21,Afternoon,Not rush hour,2.578383104689181,106.666364,10.800255,67,35,0
2020-02-28 12:21:49,28,2,2020,12:21:49,Afternoon,Not rush hour,2.5788716213304084,106.666354,10.800241,72,36,0
2020-02-28 12:22:05,28,2,2020,12:22:05,Afternoon,Not rush hour,2.578590577974053,106.66635,10.800241,82,35,0
2020-02-28 12:22:44,28,2,2020,12:22:44,Afternoon,Not rush hour,2.5784421960458017,106.66636,10.800251,83,35,0
2020-02-28 12:23:29,28,2,2020,12:23:29,Afternoon,Not rush hour,2.6137813736164808,106.666818,10.800217,72,35,0
2020-02-28 12:23:41,28,2,2020,12:23:41,Afternoon,Not rush hour,2.6389018808733877,106.667127,10.800182,68,36,0
2020-02-28 12:24:09,28,2,2020,12:24:09,Afternoon,Not rush hour,2.7204585692227057,106.66798500000002,10.799953,55,35,0
2020-02-28 12:24:52,28,2,2020,12:24:52,Afternoon,Not rush hour,2.8897281441581066,106.669371,10.799141,71,35,0
2020-02-28 12:25:13,28,2,2020,12:25:13,Afternoon,Not rush hour,2.9673253538805873,106.670021,10.798786,67,36,0
2020-02-28 12:25:34,28,2,2020,12:25:34,Afternoon,Not rush hour,3.0422620916528507,106.670668,10.798464,69,36,0
2020-02-28 12:26:04,28,2,2020,12:26:04,Afternoon,Not rush hour,3.0835284897862643,106.670976,10.798241,60,35,0
2020-02-28 12:26:53,28,2,2020,12:26:53,Afternoon,Not rush hour,3.090094595533859,106.671042,10.798222,59,35,0
2020-02-28 12:27:09,28,2,2020,12:27:09,Afternoon,Not rush hour,3.1035977536111483,106.671154,10.79816,61,35,0
2020-02-28 12:27:35,28,2,2020,12:27:35,Afternoon,Not rush hour,3.1953395680493086,106.671871,10.797697,60,37,0
2020-02-28 12:28:00,28,2,2020,12:28:00,Afternoon,Not rush hour,3.282591865380611,106.672571,10.797276,77,37,0
2020-02-28 12:28:39,28,2,2020,12:28:39,Afternoon,Not rush hour,3.414380403566742,106.673692,10.796708,66,36,0
2020-02-28 12:29:09,28,2,2020,12:29:09,Afternoon,Not rush hour,3.5211097499251274,106.67453,10.79618,66,37,0
2020-02-28 12:29:49,28,2,2020,12:29:49,Afternoon,Not rush hour,3.611356574495015,106.675257,10.795754,63,36,0
2020-02-28 12:30:14,28,2,2020,12:30:14,Afternoon,Not rush hour,3.613370641537954,106.675244,10.795714,60,36,0
2020-02-28 12:30:35,28,2,2020,12:30:35,Afternoon,Not rush hour,3.6136185023214327,106.675226,10.795692,62,37,0
2020-02-28 12:31:15,28,2,2020,12:31:15,Afternoon,Not rush hour,3.614810566927014,106.67519,10.795639,58,36,0
2020-02-28 12:31:31,28,2,2020,12:31:31,Afternoon,Not rush hour,3.621352810962768,106.675232,10.795597,58,37,0
2020-02-28 12:32:12,28,2,2020,12:32:12,Afternoon,Not rush hour,3.7754381154731753,106.676526,10.794927,66,36,0
2020-02-28 12:32:30,28,2,2020,12:32:30,Afternoon,Not rush hour,3.85138260517875,106.677146,10.79458,81,37,0
2020-02-28 12:33:07,28,2,2020,12:33:07,Afternoon,Not rush hour,3.9867734265692305,106.678244,10.793956,81,37,0
2020-02-28 12:33:38,28,2,2020,12:33:38,Afternoon,Not rush hour,4.279942430830981,106.68059,10.792579,78,36,0
2020-02-28 12:34:13,28,2,2020,12:34:13,Afternoon,Not rush hour,4.395029577062714,106.681344,10.791854,76,37,0
2020-02-28 12:34:53,28,2,2020,12:34:53,Afternoon,Not rush hour,4.451815454633865,106.681124,10.790852,70,36,0
2020-02-28 12:35:23,28,2,2020,12:35:23,Afternoon,Not rush hour,4.527489936539831,106.681087,10.78982,68,36,0
2020-02-28 12:35:30,28,2,2020,12:35:30,Afternoon,Not rush hour,4.546850962462943,106.681088,10.78957,73,36,0
2020-02-28 12:36:16,28,2,2020,12:36:16,Afternoon,Not rush hour,4.693914473789006,106.681781,10.788374,68,36,0
2020-02-28 12:37:22,28,2,2020,12:37:22,Afternoon,Not rush hour,4.70279363133271,106.681866,10.788345,68,36,0
2020-02-28 12:37:47,28,2,2020,12:37:47,Afternoon,Not rush hour,4.765654457655643,106.682627,10.788303,71,36,0
2020-02-28 12:38:23,28,2,2020,12:38:23,Afternoon,Not rush hour,4.871044332694755,106.683174,10.787495,66,36,0
2020-02-28 12:38:33,28,2,2020,12:38:33,Afternoon,Not rush hour,4.88521160557577,106.683099,10.787237,64,35,0
2020-02-28 12:39:10,28,2,2020,12:39:10,Afternoon,Not rush hour,4.836403608412582,106.682096,10.786874,68,36,0
2020-02-28 12:39:56,28,2,2020,12:39:56,Afternoon,Not rush hour,4.805331935594955,106.68115,10.786374,70,35,0
2020-02-28 12:40:14,28,2,2020,12:40:14,Afternoon,Not rush hour,4.805804177686826,106.681129,10.786349,70,34,0
2020-02-28 12:40:45,28,2,2020,12:40:45,Afternoon,Not rush hour,4.807058119743243,106.68111299999998,10.786319,72,35,0
2020-02-28 12:41:20,28,2,2020,12:41:20,Afternoon,Not rush hour,4.8366814628895005,106.680764,10.785645,64,36,0
2020-02-28 12:41:31,28,2,2020,12:41:31,Afternoon,Not rush hour,4.847511499312499,106.680567,10.785342,74,35,0
2020-02-28 12:42:15,28,2,2020,12:42:15,Afternoon,Not rush hour,4.825682946857952,106.67956,10.784749,66,36,0
2020-02-28 12:42:43,28,2,2020,12:42:43,Afternoon,Not rush hour,4.782260880387923,106.678749,10.784598,60,35,0
2020-02-28 12:43:14,28,2,2020,12:43:14,Afternoon,Not rush hour,4.7783346448734045,106.678668,10.784579,60,36,0
2020-02-28 12:43:48,28,2,2020,12:43:48,Afternoon,Not rush hour,4.777459917075235,106.678654,10.784578,60,36,0
2020-02-28 12:44:11,28,2,2020,12:44:11,Afternoon,Not rush hour,4.77087958038229,106.678534,10.784559,60,36,0
2020-02-28 12:44:50,28,2,2020,12:44:50,Afternoon,Not rush hour,4.81100086572334,106.67845,10.784032,62,36,0
2020-02-28 12:45:11,28,2,2020,12:45:11,Afternoon,Not rush hour,4.866322900317649,106.678494,10.783434,70,36,0
2020-02-28 12:45:39,28,2,2020,12:45:39,Afternoon,Not rush hour,4.907377530292583,106.678603,10.78305,59,36,0
2020-02-28 12:46:12,28,2,2020,12:46:12,Afternoon,Not rush hour,5.000307786025591,106.679479,10.782661,58,37,0
2020-02-28 12:46:37,28,2,2020,12:46:37,Afternoon,Not rush hour,5.0328728742981665,106.679254,10.782118,58,37,0
2020-02-28 12:47:14,28,2,2020,12:47:14,Afternoon,Not rush hour,5.019394326141646,106.678493,10.781706,61,37,0
2020-02-28 12:47:42,28,2,2020,12:47:42,Afternoon,Not rush hour,5.047341062926884,106.678379,10.781312,68,36,0
2020-02-28 12:48:17,28,2,2020,12:48:17,Afternoon,Not rush hour,5.04950090117264,106.6784,10.781303,66,37,0
2020-02-28 12:48:33,28,2,2020,12:48:33,Afternoon,Not rush hour,5.0496540030088735,106.678394,10.781297,66,36,0
2020-02-28 12:49:19,28,2,2020,12:49:19,Afternoon,Not rush hour,5.13520468871885,106.678623,10.78051,65,37,0
2020-02-28 12:49:47,28,2,2020,12:49:47,Afternoon,Not rush hour,5.160767791378204,106.678225,10.779951,66,36,0
2020-02-28 12:50:03,28,2,2020,12:50:03,Afternoon,Not rush hour,5.146182268298016,106.677919,10.779902,66,37,0
2020-02-28 12:50:56,28,2,2020,12:50:56,Afternoon,Not rush hour,4.994391253722189,106.676501,10.780607,69,38,0
2020-02-28 12:51:15,28,2,2020,12:51:15,Afternoon,Not rush hour,4.938957745359486,106.676009,10.780885,64,39,0
2020-02-28 12:51:58,28,2,2020,12:51:58,Afternoon,Not rush hour,4.804524033942055,106.674793,10.781552,57,40,0
2020-02-28 12:52:05,28,2,2020,12:52:05,Afternoon,Not rush hour,4.783964892625185,106.674599,10.78165,56,39,0
2020-02-28 12:52:33,28,2,2020,12:52:33,Afternoon,Not rush hour,4.7132300746198075,106.673937,10.781993,58,41,0
2020-02-28 12:53:04,28,2,2020,12:53:04,Afternoon,Not rush hour,4.714379587734518,106.673865,10.781937,59,41,0
2020-02-28 12:53:36,28,2,2020,12:53:36,Afternoon,Not rush hour,4.71451513066701,106.673841,10.781921,61,42,0
2020-02-28 12:54:20,28,2,2020,12:54:20,Afternoon,Not rush hour,4.577318818519047,106.672667,10.782664,61,42,0
2020-02-28 12:54:58,28,2,2020,12:54:58,Afternoon,Not rush hour,4.443933826041894,106.671419,10.783336,64,41,0
2020-02-28 12:55:05,28,2,2020,12:55:05,Afternoon,Not rush hour,4.4186441754251895,106.671184,10.783466,66,42,0
2020-02-28 12:55:47,28,2,2020,12:55:47,Afternoon,Not rush hour,4.3049528906727845,106.670118,10.784052,68,41,0
2020-02-28 12:56:02,28,2,2020,12:56:02,Afternoon,Not rush hour,4.2574605647425425,106.669659,10.784293,68,41,0
2020-02-28 12:56:37,28,2,2020,12:56:37,Afternoon,Not rush hour,4.152941643072704,106.668606,10.78481,64,40,0
2020-02-28 12:57:24,28,2,2020,12:57:24,Afternoon,Not rush hour,4.012415501472974,106.667257,10.785559,68,42,0
2020-02-28 12:57:35,28,2,2020,12:57:35,Afternoon,Not rush hour,3.9828056382992867,106.666965,10.785716,69,40,0
2020-02-28 12:58:05,28,2,2020,12:58:05,Afternoon,Not rush hour,3.9652140727981444,106.666809,10.785818,72,41,0
2020-02-28 12:58:38,28,2,2020,12:58:38,Afternoon,Not rush hour,3.9626424177469652,106.666797,10.785838,74,40,0
2020-02-28 12:59:21,28,2,2020,12:59:21,Afternoon,Not rush hour,3.8671589992472932,106.66584,10.786347,73,40,0
2020-02-28 12:59:51,28,2,2020,12:59:51,Afternoon,Not rush hour,3.7697185236408473,106.664859,10.786878,72,41,0
2020-02-28 13:00:00,28,2,2020,13:00:00,Afternoon,Not rush hour,3.7442543243092485,106.664588,10.787013,71,41,0
