timestamp,hum,tem,uv,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
2020-02-28 16:55:42,62,32,0,0.0,1.0,0.0,0.0,1.0,2.331898751220132
2020-02-28 16:56:19,64,33,0,0.0,1.0,0.0,0.0,1.0,2.331898751220132
2020-02-28 16:56:47,67,33,0,0.0,1.0,0.0,0.0,1.0,2.331898751220132
2020-02-28 16:59:19,42,32,0,0.0,1.0,0.0,0.0,1.0,2.364555512095061
2020-02-28 16:59:42,43,33,0,0.0,1.0,0.0,0.0,1.0,2.3644954277268173
2020-02-28 17:00:12,43,32,0,0.0,1.0,0.0,0.0,1.0,2.3644071338472896
2020-02-28 17:00:51,43,32,0,0.0,1.0,0.0,0.0,1.0,2.418089226038369
2020-02-28 17:01:27,44,32,0,0.0,1.0,0.0,0.0,1.0,2.4889951687376204
2020-02-28 17:01:53,44,32,0,0.0,1.0,0.0,0.0,1.0,2.5367010071715947
2020-02-28 17:02:25,44,32,0,0.0,1.0,0.0,0.0,1.0,2.607258851053226
2020-02-28 17:02:41,44,32,0,0.0,1.0,0.0,0.0,1.0,2.636286232368991
2020-02-28 17:03:25,43,32,0,0.0,1.0,0.0,0.0,1.0,2.734913059292414
2020-02-28 17:03:34,42,31,0,0.0,1.0,0.0,0.0,1.0,2.760633273928341
2020-02-28 17:04:27,43,33,0,0.0,1.0,0.0,0.0,1.0,2.839572336319888
2020-02-28 17:04:36,43,33,0,0.0,1.0,0.0,0.0,1.0,2.839416503743395
2020-02-28 17:05:27,43,32,0,0.0,1.0,0.0,0.0,1.0,2.8330321741565068
2020-02-28 17:05:44,42,32,0,0.0,1.0,0.0,0.0,1.0,2.851509338707459
2020-02-28 17:06:19,43,33,0,0.0,1.0,0.0,0.0,1.0,2.968226170922156
2020-02-28 17:06:51,42,32,0,0.0,1.0,0.0,0.0,1.0,3.0809470026511185
2020-02-28 17:07:10,42,31,0,0.0,1.0,0.0,0.0,1.0,3.086352844874208
2020-02-28 17:07:35,42,32,0,0.0,1.0,0.0,0.0,1.0,3.0914415123506025
2020-02-28 17:08:26,42,31,0,0.0,1.0,0.0,0.0,1.0,3.2420049382475296
2020-02-28 17:08:44,43,32,0,0.0,1.0,0.0,0.0,1.0,3.2701225861975867
2020-02-28 17:09:03,42,32,0,0.0,1.0,0.0,0.0,1.0,3.2865618129048433
2020-02-28 17:09:31,43,32,0,0.0,1.0,0.0,0.0,1.0,3.3265841071080584
2020-02-28 17:10:18,43,32,0,0.0,1.0,0.0,0.0,1.0,3.365938200303479
2020-02-28 17:10:36,43,32,0,0.0,1.0,0.0,0.0,1.0,3.4407471140713084
2020-02-28 17:11:17,43,31,0,0.0,1.0,0.0,0.0,1.0,3.600115905413814
2020-02-28 17:11:47,43,32,0,0.0,1.0,0.0,0.0,1.0,3.6517877309215914
2020-02-28 17:12:27,44,32,0,0.0,1.0,0.0,0.0,1.0,3.8080841990530736
2020-02-28 17:12:52,45,32,0,0.0,1.0,0.0,0.0,1.0,3.903137619136139
2020-02-28 17:13:24,45,32,0,0.0,1.0,0.0,0.0,1.0,4.022463468845575
2020-02-28 17:13:37,46,32,0,0.0,1.0,0.0,0.0,1.0,4.066976500814511
2020-02-28 17:14:23,46,32,0,0.0,1.0,0.0,0.0,1.0,4.167641973466313
2020-02-28 17:14:44,46,31,0,0.0,1.0,0.0,0.0,1.0,4.168545129773117
2020-02-28 17:15:14,47,32,0,0.0,1.0,0.0,0.0,1.0,4.168493622709826
2020-02-28 17:15:44,47,32,0,0.0,1.0,0.0,0.0,1.0,4.167353497741832
2020-02-28 17:16:05,47,31,0,0.0,1.0,0.0,0.0,1.0,4.166494330793582
2020-02-28 17:16:51,47,32,0,0.0,1.0,0.0,0.0,1.0,4.18375902874732
2020-02-28 17:17:23,46,31,0,0.0,1.0,0.0,0.0,1.0,4.2350766435335165
2020-02-28 17:17:44,46,32,0,0.0,1.0,0.0,0.0,1.0,4.23638518896293
2020-02-28 17:18:10,46,31,0,0.0,1.0,0.0,0.0,1.0,4.24906146380727
2020-02-28 17:18:40,46,31,0,0.0,1.0,0.0,0.0,1.0,4.339536417822148
2020-02-28 17:19:28,48,32,0,0.0,1.0,0.0,0.0,1.0,4.4372212846458
2020-02-28 17:19:54,49,32,0,0.0,1.0,0.0,0.0,1.0,4.481667337435113
2020-02-28 17:20:05,48,32,0,0.0,1.0,0.0,0.0,1.0,4.513235638212121
2020-02-28 17:20:59,49,31,0,0.0,1.0,0.0,0.0,1.0,4.653129281142825
2020-02-28 17:21:18,49,31,0,0.0,1.0,0.0,0.0,1.0,4.711676202395371
2020-02-28 17:21:39,49,30,0,0.0,1.0,0.0,0.0,1.0,4.756649684879517
2020-02-28 17:22:11,48,31,0,0.0,1.0,0.0,0.0,1.0,4.856079966833316
2020-02-28 17:22:39,48,31,0,0.0,1.0,0.0,0.0,1.0,4.876925632654654
2020-02-28 17:23:18,48,31,0,0.0,1.0,0.0,0.0,1.0,4.820584140043646
2020-02-28 17:23:48,49,31,0,0.0,1.0,0.0,0.0,1.0,4.814377527514811
2020-02-28 17:24:20,49,31,0,0.0,1.0,0.0,0.0,1.0,4.8151166473881455
2020-02-28 17:24:47,49,32,0,0.0,1.0,0.0,0.0,1.0,4.806494776753818
2020-02-28 17:25:14,48,31,0,0.0,1.0,0.0,0.0,1.0,4.8006842948376
2020-02-28 17:25:53,47,31,0,0.0,1.0,0.0,0.0,1.0,4.83795295914246
2020-02-28 17:26:05,47,31,0,0.0,1.0,0.0,0.0,1.0,4.8503872856463115
2020-02-28 17:26:58,48,31,0,0.0,1.0,0.0,0.0,1.0,4.799462426372144
2020-02-28 17:27:10,48,31,0,0.0,1.0,0.0,0.0,1.0,4.785494645434307
2020-02-28 17:27:46,48,31,0,0.0,1.0,0.0,0.0,1.0,4.831664682063438
2020-02-28 17:28:28,48,31,0,0.0,1.0,0.0,0.0,1.0,4.949981195109965
2020-02-28 17:28:44,48,31,0,0.0,1.0,0.0,0.0,1.0,4.993874720115397
2020-02-28 17:29:22,48,31,0,0.0,1.0,0.0,0.0,1.0,5.037184997239764
2020-02-28 17:29:56,47,31,0,0.0,1.0,0.0,0.0,1.0,5.0308764656846545
2020-02-28 17:30:01,47,31,0,0.0,1.0,0.0,0.0,1.0,5.03963896216317
2020-02-28 17:30:49,49,32,0,0.0,1.0,0.0,0.0,1.0,5.141049016682964
2020-02-28 17:31:17,49,31,0,0.0,1.0,0.0,0.0,1.0,5.166100837962062
2020-02-28 17:31:36,49,31,0,0.0,1.0,0.0,0.0,1.0,5.130794629358726
2020-02-28 17:32:00,49,31,0,0.0,1.0,0.0,0.0,1.0,5.070082031775663
2020-02-28 17:32:32,48,31,0,0.0,1.0,0.0,0.0,1.0,4.985025441810491
2020-02-28 17:33:28,48,31,0,0.0,1.0,0.0,0.0,1.0,4.832797802492639
2020-02-28 17:33:30,48,31,0,0.0,1.0,0.0,0.0,1.0,4.825117509806953
2020-02-28 17:34:26,50,31,0,0.0,1.0,0.0,0.0,1.0,4.643420983854381
2020-02-28 17:34:33,48,31,0,0.0,1.0,0.0,0.0,1.0,4.620110637287418
2020-02-28 17:35:06,48,31,0,0.0,1.0,0.0,0.0,1.0,4.559848224111337
2020-02-28 17:35:55,48,32,0,0.0,1.0,0.0,0.0,1.0,4.556917931235615
2020-02-28 17:36:07,48,31,0,0.0,1.0,0.0,0.0,1.0,4.548814629356957
2020-02-28 17:36:37,48,31,0,0.0,1.0,0.0,0.0,1.0,4.477262968066305
2020-02-28 17:37:09,49,31,0,0.0,1.0,0.0,0.0,1.0,4.380719503348786
2020-02-28 17:37:58,48,31,0,0.0,1.0,0.0,0.0,1.0,4.290158290642349
2020-02-28 17:38:19,50,32,0,0.0,1.0,0.0,0.0,1.0,4.2326987744660975
2020-02-28 17:38:47,49,31,0,0.0,1.0,0.0,0.0,1.0,4.166467323446377
2020-02-28 17:39:03,50,31,0,0.0,1.0,0.0,0.0,1.0,4.132162301163394
2020-02-28 17:39:47,50,31,0,0.0,1.0,0.0,0.0,1.0,4.014984761556476
2020-02-28 17:40:06,51,32,0,0.0,1.0,0.0,0.0,1.0,3.969796368565221
2020-02-28 17:40:38,49,31,0,0.0,1.0,0.0,0.0,1.0,3.964296752533122
2020-02-28 17:41:08,51,32,0,0.0,1.0,0.0,0.0,1.0,3.962929734109978
2020-02-28 17:41:58,52,32,0,0.0,1.0,0.0,0.0,1.0,3.8983846692656896
2020-02-28 17:42:23,51,31,0,0.0,1.0,0.0,0.0,1.0,3.8367447686617298
2020-02-28 17:42:44,52,31,0,0.0,1.0,0.0,0.0,1.0,3.7842769365600923
2020-02-28 17:43:17,50,31,0,0.0,1.0,0.0,0.0,1.0,3.701549413193923
2020-02-28 17:43:47,50,31,0,0.0,1.0,0.0,0.0,1.0,3.703827115566345
2020-02-28 17:44:23,52,31,0,0.0,1.0,0.0,0.0,1.0,3.6908627913147667
2020-02-28 17:44:56,49,31,0,0.0,1.0,0.0,0.0,1.0,3.623940975612144
2020-02-28 17:45:02,50,31,0,0.0,1.0,0.0,0.0,1.0,3.6057054522110055
2020-02-28 17:45:39,53,31,0,0.0,1.0,0.0,0.0,1.0,3.5215992226687627
2020-02-28 17:46:29,50,30,0,0.0,1.0,0.0,0.0,1.0,3.418370159872727
2020-02-28 17:46:57,50,30,0,0.0,1.0,0.0,0.0,1.0,3.4146212257507926
2020-02-28 17:47:11,51,31,0,0.0,1.0,0.0,0.0,1.0,3.4125637642664506
2020-02-28 17:47:43,53,31,0,0.0,1.0,0.0,0.0,1.0,3.401960525788557
2020-02-28 17:48:27,51,30,0,0.0,1.0,0.0,0.0,1.0,3.379510927356845
2020-02-28 17:48:31,51,31,0,0.0,1.0,0.0,0.0,1.0,3.3744735427244894
2020-02-28 17:49:03,50,30,0,0.0,1.0,0.0,0.0,1.0,3.292039048585648
2020-02-28 17:49:58,51,31,0,0.0,1.0,0.0,0.0,1.0,3.1687622751891666
2020-02-28 17:50:07,51,31,0,0.0,1.0,0.0,0.0,1.0,3.145719954125785
2020-02-28 17:50:37,52,31,0,0.0,1.0,0.0,0.0,1.0,3.084616564629986
2020-02-28 17:51:00,53,31,0,0.0,1.0,0.0,0.0,1.0,3.043071973703481
2020-02-28 17:51:30,52,31,0,0.0,1.0,0.0,0.0,1.0,2.9789657963795024
2020-02-28 17:52:23,52,31,0,0.0,1.0,0.0,0.0,1.0,2.8593118629006495
2020-02-28 17:52:32,53,31,0,0.0,1.0,0.0,0.0,1.0,2.8392338961515295
2020-02-28 17:53:23,52,31,0,0.0,1.0,0.0,0.0,1.0,2.8257721691851114
2020-02-28 17:53:53,51,31,0,0.0,1.0,0.0,0.0,1.0,2.769204184774282
2020-02-28 17:54:05,51,31,0,0.0,1.0,0.0,0.0,1.0,2.7362921753116254
2020-02-28 17:54:31,53,31,0,0.0,1.0,0.0,0.0,1.0,2.681252177191197
2020-02-28 17:55:29,52,30,0,0.0,1.0,0.0,0.0,1.0,2.5689525852990474
2020-02-28 17:55:38,53,31,0,0.0,1.0,0.0,0.0,1.0,2.544053230443542
2020-02-28 17:56:03,52,32,0,0.0,1.0,0.0,0.0,1.0,2.4843631951083616
2020-02-28 17:56:45,52,31,0,0.0,1.0,0.0,0.0,1.0,2.3955228191107842
2020-02-28 17:57:00,52,31,0,0.0,1.0,0.0,0.0,1.0,2.3760957845332618
2020-02-28 17:57:52,52,31,0,0.0,1.0,0.0,0.0,1.0,2.295420419882394
2020-02-28 17:58:04,50,31,0,0.0,1.0,0.0,0.0,1.0,2.281408583852291
2020-02-28 17:58:41,53,31,0,0.0,1.0,0.0,0.0,1.0,2.2556042941455963
2020-02-28 17:59:28,53,31,0,0.0,1.0,0.0,0.0,1.0,2.2524383588986785
2020-02-28 17:59:30,54,32,0,0.0,1.0,0.0,0.0,1.0,2.2522885347468273
2020-02-28 18:00:16,54,31,0,0.0,1.0,0.0,0.0,1.0,2.2315164122100426
2020-02-28 18:00:35,54,30,0,0.0,1.0,0.0,0.0,1.0,2.2304534601783246
2020-02-28 18:01:08,51,31,0,0.0,1.0,0.0,0.0,1.0,2.1749029095905676
2020-02-29 07:50:29,73,32,0,0.0,0.0,1.0,0.0,1.0,2.706122849655643
2020-02-29 07:50:55,81,30,0,0.0,0.0,1.0,0.0,1.0,2.603074956973003
2020-02-29 07:51:06,81,31,0,0.0,0.0,1.0,0.0,1.0,2.583761023741855
2020-02-29 07:51:41,96,30,0,0.0,0.0,1.0,0.0,1.0,2.5804378365968716
2020-02-29 07:52:22,89,32,0,0.0,0.0,1.0,0.0,1.0,2.5562394827499113
2020-02-29 07:52:41,91,33,0,0.0,0.0,1.0,0.0,1.0,2.5549969881912955
2020-02-29 07:53:02,91,31,0,0.0,0.0,1.0,0.0,1.0,2.5565635824686654
2020-02-29 07:53:34,68,33,0,0.0,0.0,1.0,0.0,1.0,2.5533457398538015
2020-02-29 07:54:16,71,32,0,0.0,0.0,1.0,0.0,1.0,2.550984343849514
2020-02-29 07:54:48,84,32,0,0.0,0.0,1.0,0.0,1.0,2.554916365154164
2020-02-29 07:55:19,83,32,0,0.0,0.0,1.0,0.0,1.0,2.5546190064338625
2020-02-29 07:55:56,80,31,0,0.0,0.0,1.0,0.0,1.0,2.5552669577068565
2020-02-29 07:56:28,83,32,0,0.0,0.0,1.0,0.0,1.0,2.5531722324032247
2020-02-29 07:56:35,84,32,0,0.0,0.0,1.0,0.0,1.0,2.5552392066380567
2020-02-29 07:57:10,93,30,0,0.0,0.0,1.0,0.0,1.0,2.552184509817062
2020-02-29 07:57:49,91,31,0,0.0,0.0,1.0,0.0,1.0,2.5590532712513916
2020-02-29 07:58:22,93,31,0,0.0,0.0,1.0,0.0,1.0,2.5564147783576643
2020-02-29 07:58:47,93,30,0,0.0,0.0,1.0,0.0,1.0,2.5581538958017447
2020-02-29 07:59:01,92,30,0,0.0,0.0,1.0,0.0,1.0,2.55912620768341
2020-02-29 07:59:57,93,31,0,0.0,0.0,1.0,0.0,1.0,2.5610895016851867
2020-02-29 08:00:26,94,31,0,0.0,0.0,1.0,0.0,1.0,2.5581952948983555
2020-02-29 08:00:59,95,31,0,0.0,0.0,1.0,0.0,1.0,2.56243900878654
2020-02-29 08:01:01,93,30,0,0.0,0.0,1.0,0.0,1.0,2.5631543406576256
2020-02-29 08:01:39,92,30,0,0.0,0.0,1.0,0.0,1.0,2.567061140424587
2020-02-29 08:02:29,83,31,0,0.0,0.0,1.0,0.0,1.0,2.5562178450936606
2020-02-29 08:02:48,82,30,0,0.0,0.0,1.0,0.0,1.0,2.5605994230664635
2020-02-29 08:03:04,85,31,0,0.0,0.0,1.0,0.0,1.0,2.559823152453998
2020-02-29 08:03:48,76,32,0,0.0,0.0,1.0,0.0,1.0,2.5619392317414937
2020-02-29 08:04:00,75,32,0,0.0,0.0,1.0,0.0,1.0,2.5581618303983986
2020-02-29 08:04:35,76,34,0,0.0,0.0,1.0,0.0,1.0,2.5573184420624817
2020-02-29 08:05:23,74,33,0,0.0,0.0,1.0,0.0,1.0,2.5572415788839837
2020-02-29 08:05:55,67,33,0,0.0,0.0,1.0,0.0,1.0,2.558374689575134
2020-02-29 08:06:12,66,34,0,0.0,0.0,1.0,0.0,1.0,2.5557829680810427
2020-02-29 08:06:36,67,33,0,0.0,0.0,1.0,0.0,1.0,2.556458905841199
2020-02-29 08:07:13,64,33,0,0.0,0.0,1.0,0.0,1.0,2.5543301559991067
2020-02-29 08:07:31,64,33,0,0.0,0.0,1.0,0.0,1.0,2.55411139575841
2020-02-29 08:08:22,66,32,0,0.0,0.0,1.0,0.0,1.0,2.555054077805572
2020-02-29 08:08:47,68,34,0,0.0,0.0,1.0,0.0,1.0,2.5563144285227533
2020-02-29 08:09:26,68,33,0,0.0,0.0,1.0,0.0,1.0,2.5536234936989155
2020-02-29 08:09:41,68,33,0,0.0,0.0,1.0,0.0,1.0,2.5537613087629913
2020-02-29 08:10:18,64,33,0,0.0,0.0,1.0,0.0,1.0,2.5541003479601225
2020-02-29 08:10:57,64,33,0,0.0,0.0,1.0,0.0,1.0,2.5533289215684256
2020-02-29 08:11:09,64,33,0,0.0,0.0,1.0,0.0,1.0,2.5529223636247047
2020-02-29 08:11:48,63,32,0,0.0,0.0,1.0,0.0,1.0,2.5547592503521055
2020-02-29 08:12:29,64,32,0,0.0,0.0,1.0,0.0,1.0,2.5540440779280313
2020-02-29 08:12:41,64,32,0,0.0,0.0,1.0,0.0,1.0,2.5539430708561297
2020-02-29 08:13:25,64,31,0,0.0,0.0,1.0,0.0,1.0,2.5518007777953264
2020-02-29 08:13:41,65,32,0,0.0,0.0,1.0,0.0,1.0,2.552378958518857
2020-02-29 08:14:04,65,32,0,0.0,0.0,1.0,0.0,1.0,2.5506207197535016
2020-02-29 08:14:53,65,33,0,0.0,0.0,1.0,0.0,1.0,2.553418709783993
2020-02-29 08:15:02,64,31,0,0.0,0.0,1.0,0.0,1.0,2.554888259229191
2020-02-29 08:15:51,65,32,0,0.0,0.0,1.0,0.0,1.0,2.5523724359306414
2020-02-29 08:16:14,65,32,0,0.0,0.0,1.0,0.0,1.0,2.5520419360144397
2020-02-29 08:16:47,65,32,0,0.0,0.0,1.0,0.0,1.0,2.55533016711751
2020-02-29 08:17:28,65,32,0,0.0,0.0,1.0,0.0,1.0,2.555244503992674
2020-02-29 08:17:41,65,31,0,0.0,0.0,1.0,0.0,1.0,2.555412866420938
2020-02-29 08:18:02,65,31,0,0.0,0.0,1.0,0.0,1.0,2.5568592481723758
2020-02-29 08:18:49,66,31,0,0.0,0.0,1.0,0.0,1.0,2.5606561045659992
2020-02-29 08:19:26,66,31,0,0.0,0.0,1.0,0.0,1.0,2.5571853874673085
2020-02-29 08:19:45,66,31,0,0.0,0.0,1.0,0.0,1.0,2.5565682918457124
2020-02-29 08:20:27,66,31,0,0.0,0.0,1.0,0.0,1.0,2.5558811383048554
2020-02-29 08:20:34,66,31,0,0.0,0.0,1.0,0.0,1.0,2.555870044097604
2020-02-29 08:21:59,67,32,0,0.0,0.0,1.0,0.0,1.0,2.55434133408221
2020-02-29 08:22:16,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5551659205364063
2020-02-29 08:22:46,66,32,0,0.0,0.0,1.0,0.0,1.0,2.55584084688187
2020-02-29 08:23:23,66,32,0,0.0,0.0,1.0,0.0,1.0,2.5569274014083163
2020-02-29 08:23:34,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5583046694900635
2020-02-29 08:24:21,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5555838234251387
2020-02-29 08:24:35,67,31,0,0.0,0.0,1.0,0.0,1.0,2.5551659205364063
2020-02-29 08:25:00,68,32,0,0.0,0.0,1.0,0.0,1.0,2.556548672712015
2020-02-29 08:25:34,66,31,0,0.0,0.0,1.0,0.0,1.0,2.555892353988756
2020-02-29 08:26:14,65,31,0,0.0,0.0,1.0,0.0,1.0,2.55711253154786
2020-02-29 08:26:33,66,32,0,0.0,0.0,1.0,0.0,1.0,2.5559204380109706
2020-02-29 08:27:12,67,32,0,0.0,0.0,1.0,0.0,1.0,2.555907387247203
2020-02-29 08:27:40,66,32,0,0.0,0.0,1.0,0.0,1.0,2.555061367600226
2020-02-29 08:28:01,65,31,0,0.0,0.0,1.0,0.0,1.0,2.553483471797603
2020-02-29 08:28:40,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5534971414437613
2020-02-29 08:29:27,67,33,0,0.0,0.0,1.0,0.0,1.0,2.553483471797603
2020-02-29 08:29:48,66,33,0,0.0,0.0,1.0,0.0,1.0,2.554197045930092
2020-02-29 08:30:01,66,32,0,0.0,0.0,1.0,0.0,1.0,2.553262901732269
2020-02-29 08:30:50,65,31,0,0.0,0.0,1.0,0.0,1.0,2.554227440507569
2020-02-29 08:31:17,65,32,0,0.0,0.0,1.0,0.0,1.0,2.5554915729946694
2020-02-29 08:31:50,67,32,0,0.0,0.0,1.0,0.0,1.0,2.5450783298059543
2020-02-29 11:51:49,41,37,0,0.0,0.0,1.0,1.0,0.0,2.55463329318414
2020-02-29 11:52:10,43,37,0,0.0,0.0,1.0,1.0,0.0,2.553251350963117
2020-02-29 11:52:47,43,36,0,0.0,0.0,1.0,1.0,0.0,2.551224563476216
2020-02-29 11:53:08,43,37,0,0.0,0.0,1.0,1.0,0.0,2.5523181548213336
2020-02-29 11:53:41,44,37,0,0.0,0.0,1.0,1.0,0.0,2.5503279894306714
2020-02-29 11:54:11,45,37,0,0.0,0.0,1.0,1.0,0.0,2.5494528589390755
2020-02-29 11:54:48,45,37,0,0.0,0.0,1.0,1.0,0.0,2.5504802572267673
2020-02-29 11:55:25,45,37,0,0.0,0.0,1.0,1.0,0.0,2.550945463533603
2020-02-29 11:55:52,45,36,0,0.0,0.0,1.0,1.0,0.0,2.550965275405812
2020-02-29 11:56:11,46,36,0,0.0,0.0,1.0,1.0,0.0,2.5513234701876497
2020-02-29 11:56:44,46,36,1,0.0,0.0,1.0,1.0,0.0,2.5884939018068995
2020-02-29 11:57:19,65,37,1,0.0,0.0,1.0,1.0,0.0,2.516462248391917
2020-02-29 11:57:33,66,38,1,0.0,0.0,1.0,1.0,0.0,2.484959895037161
2020-02-29 11:58:28,59,38,1,0.0,0.0,1.0,1.0,0.0,2.4118056993584838
2020-02-29 11:58:44,58,40,1,0.0,0.0,1.0,1.0,0.0,2.411939344067989
2020-02-29 11:59:16,56,40,1,0.0,0.0,1.0,1.0,0.0,2.4125416327163265
2020-02-29 11:59:32,57,41,0,0.0,0.0,1.0,1.0,0.0,2.4120794856885
2020-02-29 12:00:29,54,42,1,1.0,0.0,0.0,1.0,0.0,2.3771698130924763
2020-02-29 12:00:45,55,42,1,1.0,0.0,0.0,1.0,0.0,2.339585990558068
2020-02-29 12:01:01,55,43,1,1.0,0.0,0.0,1.0,0.0,2.3188388249783056
2020-02-29 12:01:41,52,42,1,1.0,0.0,0.0,1.0,0.0,2.2665437274528704
2020-02-29 12:02:12,51,42,0,1.0,0.0,0.0,1.0,0.0,2.252182358887972
2020-02-29 12:02:38,54,42,1,1.0,0.0,0.0,1.0,0.0,2.311184584484589
2020-02-29 12:03:15,54,40,0,1.0,0.0,0.0,1.0,0.0,2.4273596608098322
2020-02-29 12:03:48,55,41,0,1.0,0.0,0.0,1.0,0.0,2.439198630123401
2020-02-29 12:04:04,56,41,0,1.0,0.0,0.0,1.0,0.0,2.4376604708998038
2020-02-29 12:04:32,62,38,0,1.0,0.0,0.0,1.0,0.0,2.4810415353309856
2020-02-29 12:05:00,59,38,1,1.0,0.0,0.0,1.0,0.0,2.583855017229451
2020-02-29 12:05:33,54,39,1,1.0,0.0,0.0,1.0,0.0,2.6970247533138436
2020-02-29 12:06:23,50,39,1,1.0,0.0,0.0,1.0,0.0,2.9087485855367508
2020-02-29 12:06:30,50,39,1,1.0,0.0,0.0,1.0,0.0,2.9407171136397676
2020-02-29 12:07:18,54,39,1,1.0,0.0,0.0,1.0,0.0,3.075811779556118
2020-02-29 12:07:32,54,40,1,1.0,0.0,0.0,1.0,0.0,3.0763689423844123
2020-02-29 12:08:22,46,42,0,1.0,0.0,0.0,1.0,0.0,3.0781891693877363
2020-02-29 12:08:38,52,41,1,1.0,0.0,0.0,1.0,0.0,3.1415473232628504
2020-02-29 12:09:12,54,41,1,1.0,0.0,0.0,1.0,0.0,3.272544073668721
2020-02-29 12:09:44,54,42,1,1.0,0.0,0.0,1.0,0.0,3.3305341792493097
2020-02-29 12:10:15,52,41,0,1.0,0.0,0.0,1.0,0.0,3.4852738458169754
2020-02-29 12:10:34,53,41,0,1.0,0.0,0.0,1.0,0.0,3.5523027973994212
2020-02-29 12:11:01,53,40,1,1.0,0.0,0.0,1.0,0.0,3.6852344392958227
2020-02-29 12:11:40,55,40,1,1.0,0.0,0.0,1.0,0.0,3.832293994403004
2020-02-29 12:12:00,54,40,1,1.0,0.0,0.0,1.0,0.0,3.919977123982841
2020-02-29 12:12:55,53,39,1,1.0,0.0,0.0,1.0,0.0,4.194415441724831
2020-02-29 12:13:25,55,40,1,1.0,0.0,0.0,1.0,0.0,4.420589109371483
2020-02-29 12:13:52,52,42,1,1.0,0.0,0.0,1.0,0.0,4.425404035775028
2020-02-29 12:14:18,50,40,0,1.0,0.0,0.0,1.0,0.0,4.482421065407489
2020-02-29 12:14:32,54,41,0,1.0,0.0,0.0,1.0,0.0,4.533272192835711
2020-02-29 12:15:23,57,40,1,1.0,0.0,0.0,1.0,0.0,4.7673530698167275
2020-02-29 12:15:35,57,39,0,1.0,0.0,0.0,1.0,0.0,4.815370015433406
2020-02-29 12:16:07,57,39,1,1.0,0.0,0.0,1.0,0.0,4.872336049831428
2020-02-29 12:16:44,57,38,0,1.0,0.0,0.0,1.0,0.0,4.812783602858414
2020-02-29 12:17:05,58,40,0,1.0,0.0,0.0,1.0,0.0,4.814072868743036
2020-02-29 12:17:35,57,39,1,1.0,0.0,0.0,1.0,0.0,4.81494520045713
2020-02-29 12:18:12,55,37,0,1.0,0.0,0.0,1.0,0.0,4.865171370080894
2020-02-29 12:18:56,56,39,0,1.0,0.0,0.0,1.0,0.0,4.790685191471603
2020-02-29 12:19:13,56,39,0,1.0,0.0,0.0,1.0,0.0,4.790253503796718
2020-02-29 12:19:41,53,39,0,1.0,0.0,0.0,1.0,0.0,4.788339487037335
2020-02-29 12:20:06,52,40,0,1.0,0.0,0.0,1.0,0.0,4.789977861638948
2020-02-29 12:20:41,50,41,1,1.0,0.0,0.0,1.0,0.0,4.786532760473885
2020-02-29 12:21:24,55,41,1,1.0,0.0,0.0,1.0,0.0,4.879386938423655
2020-02-29 12:21:54,54,42,1,1.0,0.0,0.0,1.0,0.0,5.005730286768615
2020-02-29 12:22:29,51,42,1,1.0,0.0,0.0,1.0,0.0,5.0091164912732635
2020-02-29 12:22:36,56,40,0,1.0,0.0,0.0,1.0,0.0,5.027048811237191
2020-02-29 12:23:13,56,41,1,1.0,0.0,0.0,1.0,0.0,5.130805224804874
2020-02-29 12:23:41,55,41,0,1.0,0.0,0.0,1.0,0.0,5.161028877816385
2020-02-29 12:24:12,54,40,1,1.0,0.0,0.0,1.0,0.0,5.073377430382317
2020-02-29 12:24:59,55,41,1,1.0,0.0,0.0,1.0,0.0,4.878385496089728
2020-02-29 12:25:06,55,41,1,1.0,0.0,0.0,1.0,0.0,4.847509293502421
2020-02-29 12:25:30,61,42,1,1.0,0.0,0.0,1.0,0.0,4.738312649565227
2020-02-29 12:26:07,54,41,1,1.0,0.0,0.0,1.0,0.0,4.5655280640896425
2020-02-29 12:26:58,57,42,1,1.0,0.0,0.0,1.0,0.0,4.387215296178118
2020-02-29 12:27:11,58,43,1,1.0,0.0,0.0,1.0,0.0,4.343868458814626
2020-02-29 12:27:45,57,43,1,1.0,0.0,0.0,1.0,0.0,4.204213098492907
2020-02-29 12:28:01,57,41,1,1.0,0.0,0.0,1.0,0.0,4.13375712971856
2020-02-29 12:28:43,58,41,1,1.0,0.0,0.0,1.0,0.0,3.967720063649406
2020-02-29 12:29:13,57,42,1,1.0,0.0,0.0,1.0,0.0,3.961043838874479
2020-02-29 12:29:43,54,43,1,1.0,0.0,0.0,1.0,0.0,3.9162074254891963
2020-02-29 12:30:19,53,42,1,1.0,0.0,0.0,1.0,0.0,3.786226964735913
2020-02-29 12:30:31,53,43,1,1.0,0.0,0.0,1.0,0.0,3.7498744665040005
2020-02-29 12:31:10,54,43,1,1.0,0.0,0.0,1.0,0.0,3.614218477453905
2020-02-29 12:31:51,54,43,0,1.0,0.0,0.0,1.0,0.0,3.55172362877615
2020-02-29 12:32:20,54,44,0,1.0,0.0,0.0,1.0,0.0,3.528536846116974
