timestamp,image_folder_path,image,greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast
2020-07-12 07:21:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594513259.jpg,2,5,2,3,2,3,3,4,53.0,36,67.0,0.0,0.0,0.0,1.0,0.0,1.0,8.111679392091457,0,0,0,72.13910976394841
2020-07-12 07:22:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594513340.jpg,3,3,3,5,1,2,2,3,61.0,34,26.0,0.0,0.0,0.0,1.0,0.0,1.0,8.222342445146879,7,10,1,72.57017417622615
2020-07-12 07:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594513537.jpg,2,4,3,2,2,2,4,2,65.0,32,19.0,0.0,0.0,0.0,1.0,0.0,1.0,8.274275794438738,6,2,0,75.8919061180083
2020-07-12 07:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594513781.jpg,3,5,3,4,5,3,4,4,65.0,32,11.0,0.0,0.0,0.0,1.0,0.0,1.0,7.853720796958079,3,3,0,73.11165425941931
2020-07-12 07:34:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594514044.jpg,3,4,4,2,3,3,3,2,61.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,7.877211547092308,7,5,1,67.17457121459512
2020-07-12 07:35:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594514126.jpg,5,5,5,2,5,4,5,5,67.0,31,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.227510450005212,3,3,2,56.736863625701034
2020-07-12 07:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594514264.jpg,4,5,3,2,5,3,2,3,61.0,34,11.0,0.0,0.0,0.0,1.0,0.0,1.0,7.083604483472502,6,4,1,70.61784300890018
2020-07-12 07:39:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594514386.jpg,3,2,3,5,3,2,2,2,68.0,31,27.0,0.0,0.0,0.0,1.0,0.0,1.0,6.61273101729244,5,4,0,71.22266338491193
2020-07-12 07:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594514597.jpg,2,2,4,4,4,2,4,2,68.0,31,52.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8855436851567555,2,3,0,73.2712864778484
2020-07-12 07:49:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594514949.jpg,2,3,4,5,2,2,3,2,63.0,33,27.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8410852931828625,8,6,0,65.5286097948743
2020-07-12 07:51:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594515070.jpg,4,4,5,3,3,2,3,2,65.0,32,21.0,0.0,0.0,0.0,1.0,0.0,1.0,5.757066489727296,12,8,1,75.38239889997038
2020-07-12 07:53:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594515179.jpg,5,5,5,5,4,3,4,3,67.0,32,40.0,0.0,0.0,0.0,1.0,0.0,1.0,5.567945571101583,9,6,1,71.17340486713015
2020-07-12 07:55:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594515342.jpg,4,5,4,5,2,2,4,2,61.0,33,109.0,0.0,0.0,0.0,1.0,0.0,1.0,5.497765243721811,11,3,1,70.84600582831652
2020-07-12 07:56:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594515407.jpg,2,2,5,5,1,2,5,1,61.0,33,120.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5810064281457095,11,8,2,78.46673055701756
2020-07-12 07:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594515524.jpg,2,5,2,3,4,4,3,2,61.0,33,124.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5697145867793845,2,1,0,70.08289584593103
2020-07-12 08:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594515688.jpg,3,3,4,5,1,2,3,1,61.0,33,25.0,0.0,0.0,0.0,1.0,0.0,1.0,5.874002992725264,2,1,0,69.21556979858525
2020-07-12 08:03:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594515788.jpg,4,3,2,2,4,3,4,4,63.0,32,26.0,0.0,0.0,0.0,1.0,0.0,1.0,6.162426959198651,12,5,1,70.97167757223171
2020-07-12 08:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594515884.jpg,3,5,4,5,1,3,3,2,63.0,32,15.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3716369143899865,6,6,1,76.49540549163524
2020-07-12 08:08:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594516105.jpg,5,5,3,4,5,4,2,4,62.0,32,42.0,0.0,0.0,0.0,1.0,0.0,1.0,6.68063880771663,5,5,0,62.563925674536414
2020-07-12 08:10:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594516250.jpg,5,5,2,2,5,5,1,4,61.0,33,25.0,0.0,0.0,0.0,1.0,0.0,1.0,6.413572492389609,1,1,1,54.53551508870456
2020-07-12 08:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594516315.jpg,5,5,2,2,4,4,2,4,62.0,33,18.0,0.0,0.0,0.0,1.0,0.0,1.0,6.413212128897533,6,3,1,71.28501429746159
2020-07-12 08:13:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594516386.jpg,4,5,3,4,2,3,3,3,60.0,33,127.0,0.0,0.0,0.0,1.0,0.0,1.0,6.436772207071014,8,4,0,78.39457022671624
2020-07-12 08:14:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594516454.jpg,3,5,4,3,3,3,3,3,63.0,32,92.0,0.0,0.0,0.0,1.0,0.0,1.0,6.425168347213409,5,2,5,76.11711040512233
2020-07-12 08:15:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594516504.jpg,5,5,5,4,5,3,2,2,52.0,36,77.0,0.0,0.0,0.0,1.0,0.0,1.0,6.479292747506861,2,0,5,49.25817225374961
2020-07-12 08:17:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594516622.jpg,5,5,5,5,1,2,2,2,53.0,36,67.0,0.0,0.0,0.0,1.0,0.0,1.0,6.601358553339157,10,3,2,71.91338697877572
2020-07-12 08:36:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594517762.jpg,4,5,2,2,4,3,3,3,60.0,34,17.0,0.0,0.0,0.0,1.0,0.0,1.0,6.879907090640936,4,2,3,69.93464141774975
2020-07-12 08:42:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594518174.jpg,3,5,2,2,3,4,3,4,61.0,34,22.0,0.0,0.0,0.0,1.0,0.0,1.0,7.094343201828435,7,7,0,65.93253737771322
2020-07-12 08:43:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594518223.jpg,3,3,4,3,1,2,2,2,61.0,33,20.0,0.0,0.0,0.0,1.0,0.0,1.0,7.206492328312704,8,3,0,77.81814705167564
2020-07-12 11:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594529936.jpg,3,5,4,3,2,3,2,3,68.0,32,14.0,0.0,0.0,0.0,1.0,1.0,0.0,8.240977556303436,8,6,1,66.80150889159079
2020-07-12 12:01:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594530073.jpg,4,5,3,3,3,3,2,3,61.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,8.272085980133479,5,3,0,65.1824636016914
2020-07-12 12:03:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594530203.jpg,2,3,2,2,1,2,3,2,61.0,34,9.0,1.0,0.0,0.0,0.0,1.0,0.0,8.327285797363901,6,6,3,71.94032452509158
2020-07-12 12:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594530355.jpg,3,5,3,2,3,4,2,3,60.0,34,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.013199772956359,1,2,1,73.86195109416757
2020-07-12 12:07:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594530434.jpg,3,5,3,3,3,4,2,3,60.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,7.916075177318236,4,6,1,73.74190620563779
2020-07-12 12:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594530550.jpg,1,5,3,3,1,1,2,1,60.0,33,6.0,1.0,0.0,0.0,0.0,1.0,0.0,7.81420424144054,2,2,3,63.650332093218445
2020-07-12 12:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594530686.jpg,1,2,3,5,2,1,4,2,60.0,33,5.0,1.0,0.0,0.0,0.0,1.0,0.0,7.542670152332233,6,6,1,68.65831981572941
2020-07-12 12:15:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594530935.jpg,5,5,2,1,5,4,2,2,68.0,31,16.0,1.0,0.0,0.0,0.0,1.0,0.0,7.368062110552604,2,1,4,64.05615809128203
2020-07-12 12:17:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594531069.jpg,5,5,4,3,5,3,3,5,69.0,31,56.0,1.0,0.0,0.0,0.0,1.0,0.0,6.833326727705573,1,1,5,72.4036701795791
2020-07-12 12:19:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594531151.jpg,5,5,3,2,5,4,2,3,64.0,32,21.0,1.0,0.0,0.0,0.0,1.0,0.0,6.796786428445179,2,4,6,63.366980755725216
2020-07-12 12:20:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594531251.jpg,5,4,3,4,5,3,2,3,69.0,31,24.0,1.0,0.0,0.0,0.0,1.0,0.0,6.616800157699732,3,2,5,62.99995621123169
2020-07-12 12:22:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594531378.jpg,3,2,2,4,2,1,3,3,69.0,31,24.0,1.0,0.0,0.0,0.0,1.0,0.0,6.667661895561859,8,9,0,69.22343617782812
2020-07-12 12:33:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594532009.jpg,2,4,3,4,2,3,4,2,69.0,31,43.0,1.0,0.0,0.0,0.0,1.0,0.0,6.922272506415986,5,3,1,77.46212916578531
2020-07-12 12:55:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594533309.jpg,1,2,1,1,1,2,2,2,62.0,33,24.0,1.0,0.0,0.0,0.0,1.0,0.0,6.895758396234542,5,9,2,75.9054022137787
2020-07-12 12:57:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594533429.jpg,3,5,2,3,1,2,2,2,67.0,32,28.0,1.0,0.0,0.0,0.0,1.0,0.0,6.683531575515952,1,2,1,66.4181123969466
2020-07-12 12:58:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594533536.jpg,4,3,4,3,4,2,3,2,66.0,32,13.0,1.0,0.0,0.0,0.0,1.0,0.0,6.4215413931317755,6,5,3,64.89812987240265
2020-07-12 13:00:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594533637.jpg,4,3,2,3,3,2,3,2,63.0,32,105.0,1.0,0.0,0.0,0.0,1.0,0.0,6.1822474444574915,2,3,1,56.634699851850144
2020-07-12 13:02:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594533762.jpg,2,5,3,4,4,3,2,3,64.0,32,27.0,1.0,0.0,0.0,0.0,1.0,0.0,6.083306501966322,4,4,3,64.73467975844999
2020-07-12 13:04:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594533874.jpg,3,5,4,4,2,3,3,2,61.0,33,77.0,1.0,0.0,0.0,0.0,1.0,0.0,5.928930870655125,4,5,3,66.56072187895354
2020-07-12 13:05:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594533907.jpg,4,3,4,4,3,2,2,3,64.0,32,35.0,1.0,0.0,0.0,0.0,1.0,0.0,5.6626779205809825,2,3,2,64.41240839051842
2020-07-12 13:07:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534032.jpg,5,4,3,3,3,4,3,4,63.0,32,57.0,1.0,0.0,0.0,0.0,1.0,0.0,5.661595396442622,4,5,5,56.7301544247384
2020-07-12 13:08:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534082.jpg,4,4,3,4,3,3,2,3,62.0,32,83.0,1.0,0.0,0.0,0.0,1.0,0.0,5.572692349126684,3,2,3,67.7220528912877
2020-07-12 13:09:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534179.jpg,4,5,2,4,3,3,2,3,60.0,33,40.0,1.0,0.0,0.0,0.0,1.0,0.0,5.54287019646831,8,7,2,62.49166073206568
2020-07-12 13:10:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534220.jpg,5,4,3,3,4,4,4,4,61.0,31,4.0,1.0,0.0,0.0,0.0,1.0,0.0,5.491718365519314,6,7,3,28.680707548142475
2020-07-12 13:11:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534312.jpg,4,5,3,3,4,4,3,3,61.0,34,34.0,1.0,0.0,0.0,0.0,1.0,0.0,5.591728527345428,6,6,2,60.31593998982233
2020-07-12 13:12:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534363.jpg,3,3,5,4,3,2,4,3,61.0,31,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.577688090225078,14,8,3,59.51747347378188
2020-07-12 13:13:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534436.jpg,3,2,2,3,3,3,3,2,58.0,34,31.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574939055635694,2,5,2,66.19396555297988
2020-07-12 13:14:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534492.jpg,2,2,4,4,2,2,2,2,60.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.6950536302765595,7,5,1,56.73287470729089
2020-07-12 13:16:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534572.jpg,3,5,3,2,2,2,2,2,49.0,37,44.0,1.0,0.0,0.0,0.0,1.0,0.0,5.977214379011475,9,6,0,70.83981557129454
2020-07-12 13:18:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534690.jpg,5,5,3,3,4,4,3,4,59.0,34,14.0,1.0,0.0,0.0,0.0,1.0,0.0,6.132527069602302,4,4,0,67.61724576877744
2020-07-12 13:19:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534765.jpg,4,5,3,2,4,4,3,4,60.0,34,32.0,1.0,0.0,0.0,0.0,1.0,0.0,6.4580558280890585,3,4,0,60.01809921125631
2020-07-12 13:20:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534835.jpg,5,5,2,2,5,5,5,5,61.0,33,27.0,1.0,0.0,0.0,0.0,1.0,0.0,6.436941689199557,3,2,1,63.26273242547814
2020-07-12 13:21:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534889.jpg,5,5,3,3,5,4,4,3,61.0,33,19.0,1.0,0.0,0.0,0.0,1.0,0.0,6.405669211694038,3,5,4,52.546785054078654
2020-07-12 13:22:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594534948.jpg,5,5,3,2,5,4,4,4,62.0,34,15.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426028711304813,4,5,5,67.94011432977837
2020-07-12 13:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535214.jpg,5,5,4,2,5,5,4,4,65.0,32,15.0,1.0,0.0,0.0,0.0,1.0,0.0,6.69018827101503,1,0,4,69.20359891867422
2020-07-12 13:28:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535299.jpg,5,5,3,3,3,3,3,2,60.0,34,6.0,1.0,0.0,0.0,0.0,1.0,0.0,6.862564295816318,5,5,2,62.01974312478121
2020-07-12 13:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535372.jpg,5,5,3,3,5,4,4,4,65.0,32,18.0,1.0,0.0,0.0,0.0,1.0,0.0,7.031416408475002,6,2,6,72.68292991934457
2020-07-12 13:30:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535433.jpg,2,5,2,2,2,3,3,3,61.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,7.139218243000888,4,3,1,72.99339152663582
2020-07-12 13:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535492.jpg,2,5,3,3,2,3,2,2,60.0,33,10.0,1.0,0.0,0.0,0.0,1.0,0.0,7.148465386612797,3,3,2,67.41934477700256
2020-07-12 13:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535573.jpg,3,5,2,2,4,4,3,2,61.0,34,8.0,1.0,0.0,0.0,0.0,1.0,0.0,7.152458682444167,3,6,0,64.80301513112202
2020-07-12 13:34:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535653.jpg,3,3,2,2,3,3,3,2,61.0,34,6.0,1.0,0.0,0.0,0.0,1.0,0.0,7.147753587375329,2,1,3,70.50059276831605
2020-07-12 13:35:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535701.jpg,4,5,2,2,3,3,3,3,67.0,31,26.0,1.0,0.0,0.0,0.0,1.0,0.0,7.065126121512171,2,2,3,72.89431819218227
2020-07-12 13:37:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535832.jpg,4,3,3,3,3,3,3,3,59.0,34,4.0,1.0,0.0,0.0,0.0,1.0,0.0,7.012149880214475,10,6,0,71.8003447003868
2020-07-12 13:38:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535908.jpg,2,2,4,3,2,3,3,3,67.0,31,22.0,1.0,0.0,0.0,0.0,1.0,0.0,7.071520297519047,4,4,2,58.24322826365081
2020-07-12 13:39:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594535952.jpg,2,3,2,3,2,3,2,3,61.0,34,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.3363675954878325,1,1,3,62.87721919075637
2020-07-12 13:41:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594536091.jpg,4,4,4,3,3,3,2,2,60.0,33,5.0,1.0,0.0,0.0,0.0,1.0,0.0,7.566542343749652,1,3,2,63.838677913286844
2020-07-12 17:16:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549007.jpg,3,5,5,4,4,3,3,3,62.0,33,4.0,0.0,0.0,1.0,0.0,0.0,1.0,8.233562723090886,7,7,2,70.49713712301839
2020-07-12 17:17:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549056.jpg,3,5,4,4,5,3,3,3,62.0,32,4.0,0.0,0.0,1.0,0.0,0.0,1.0,8.289254184368657,8,5,2,83.47322659091857
2020-07-12 17:18:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549123.jpg,3,3,4,4,5,3,3,3,64.0,32,20.0,0.0,0.0,1.0,0.0,0.0,1.0,8.311027694480455,8,8,1,61.45588636479492
2020-07-12 17:20:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549203.jpg,3,3,3,4,5,3,3,3,67.0,31,31.0,0.0,0.0,1.0,0.0,0.0,1.0,8.354172223909748,9,8,1,62.865202421226314
2020-07-12 17:21:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549275.jpg,4,3,2,2,5,3,4,4,69.0,31,30.0,0.0,0.0,1.0,0.0,0.0,1.0,8.377318062604289,3,3,1,56.89769287135413
2020-07-12 17:22:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549379.jpg,3,4,5,4,4,4,4,4,68.0,31,58.0,0.0,0.0,1.0,0.0,0.0,1.0,8.366129699844311,6,5,1,41.97511197368766
2020-07-12 17:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549476.jpg,3,5,3,4,5,5,1,3,62.0,32,29.0,0.0,0.0,1.0,0.0,0.0,1.0,7.925742605129721,10,9,0,66.1295332754129
2020-07-12 17:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549563.jpg,4,5,3,4,5,3,2,3,63.0,32,21.0,0.0,0.0,1.0,0.0,0.0,1.0,7.642658457100109,5,10,2,43.654313482792546
2020-07-12 17:27:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549657.jpg,2,1,4,4,2,2,4,2,65.0,32,20.0,0.0,0.0,1.0,0.0,0.0,1.0,7.39107728749636,9,5,1,52.881115023769176
2020-07-12 17:28:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549712.jpg,1,2,4,4,3,3,3,3,67.0,31,33.0,0.0,0.0,1.0,0.0,0.0,1.0,7.21601574072079,6,5,4,56.136419893077516
2020-07-12 17:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549753.jpg,3,5,3,5,5,3,3,3,67.0,32,46.0,0.0,0.0,1.0,0.0,0.0,1.0,7.194164697809732,2,2,2,58.21840419874135
2020-07-12 17:30:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549812.jpg,5,5,3,3,5,4,4,3,65.0,33,29.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1911068779812135,3,2,2,59.306459371094256
2020-07-12 17:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549908.jpg,5,5,3,3,5,5,2,4,63.0,32,32.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1559125497240865,3,2,2,62.44427589878772
2020-07-12 17:32:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594549972.jpg,5,4,2,3,5,5,1,4,61.0,33,119.0,0.0,0.0,1.0,0.0,0.0,1.0,6.927011178071866,0,1,0,55.18965889698752
2020-07-12 17:33:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200712\image-tag-dong-12-07-2020,28381-108410-1594550031.jpg,5,5,2,3,5,5,4,4,64.0,32,30.0,0.0,0.0,1.0,0.0,0.0,1.0,6.722901501080189,1,2,1,53.49815883833907
2020-07-13 07:24:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594599875.jpg,4,5,3,3,4,5,4,4,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,1,1,0,55.588658748854165
2020-07-13 07:25:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594599949.jpg,4,4,4,3,3,3,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,1,3,3,50.133716822882114
2020-07-13 07:26:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600009.jpg,4,4,3,3,3,3,3,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,15,13,0,62.896445409497886
2020-07-13 07:28:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600096.jpg,2,3,3,3,3,3,3,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,8,4,1,73.04329751883992
2020-07-13 07:29:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600198.jpg,3,3,5,4,3,3,2,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,10,2,1,80.82433671462582
2020-07-13 07:31:00,..\..\Data\Data HCM\DDDA_Data\merged_data\20200713\image-tag-dat-13-07-2020,28522-108355-1594600302.jpg,3,3,4,3,2,2,2,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,1,2,1,34.3284332013102
