timestamp,day,month,year,time,partofday,is_RushHour,distance_to_airport,image_folder_path,image,lat,lon,greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv
2020-03-06 12:46:00,6,3,2020,12:46:00,Afternoon,Not rush hour,4.7285630203567335,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583473619.jpg,10.781889052679016,106.67403266019319,2.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,79.0,38.0,0.0
2020-03-06 12:50:00,6,3,2020,12:50:00,Afternoon,Not rush hour,2.5377975685194682,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583473865.jpg,10.795668865147398,106.65597744306321,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,78.0,38.0,0.0
2020-03-06 12:53:00,6,3,2020,12:53:00,Afternoon,Not rush hour,2.5377975685194682,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583474020.jpg,10.795668865147398,106.65597744306321,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,78.0,35.0,0.0
2020-03-06 16:54:00,6,3,2020,16:54:00,Evening,Rush hour,2.232509753147435,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583488526.jpg,10.800410179324448,106.66102494013585,2.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,63.0,33.0,0.0
2020-03-06 16:57:00,6,3,2020,16:57:00,Evening,Rush hour,2.232509753147435,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583488712.jpg,10.800410179324448,106.66102494013585,5.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,62.0,33.0,0.0
2020-03-06 17:00:00,6,3,2020,17:00:00,Evening,Rush hour,2.232509753147435,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583488851.jpg,10.800410179324448,106.66102494013585,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,63.0,31.0,0.0
2020-03-06 17:05:00,6,3,2020,17:05:00,Evening,Rush hour,2.232509753147435,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583489217.jpg,10.800410179324448,106.66102494013585,2.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,63.0,33.0,0.0
2020-03-06 17:08:00,6,3,2020,17:08:00,Evening,Rush hour,2.232509753147435,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583489318.jpg,10.800410179324448,106.66102494013585,2.0,3.0,5.0,5.0,4.0,3.0,4.0,2.0,71.0,31.0,0.0
2020-03-06 17:17:00,6,3,2020,17:17:00,Evening,Rush hour,4.802869606416861,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583489910.jpg,10.784062439593654,106.67836906071224,4.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,72.0,31.0,0.0
2020-03-06 17:21:00,6,3,2020,17:21:00,Evening,Rush hour,4.802869606416861,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583490130.jpg,10.784062439593654,106.67836906071224,1.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,71.0,30.0,0.0
2020-03-06 17:26:00,6,3,2020,17:26:00,Evening,Rush hour,4.802869606416861,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583490440.jpg,10.784062439593654,106.67836906071224,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,72.0,31.0,0.0
2020-03-06 17:31:00,6,3,2020,17:31:00,Evening,Rush hour,4.802869606416861,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583490732.jpg,10.784062439593654,106.67836906071224,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,71.0,31.0,0.0
2020-03-06 17:35:00,6,3,2020,17:35:00,Evening,Rush hour,3.9573807095380333,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583490992.jpg,10.78588668723664,106.66678899909057,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,71.0,30.0,0.0
2020-03-06 17:39:00,6,3,2020,17:39:00,Evening,Rush hour,3.9573807095380333,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583491226.jpg,10.78588668723664,106.66678899909057,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,72.0,30.0,0.0
2020-03-06 17:42:00,6,3,2020,17:42:00,Evening,Rush hour,3.9573807095380333,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583491375.jpg,10.78588668723664,106.66678899909057,2.0,2.0,5.0,5.0,3.0,3.0,3.0,4.0,71.0,31.0,0.0
2020-03-06 17:48:00,6,3,2020,17:48:00,Evening,Rush hour,2.242653200442048,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583491739.jpg,10.800273173862257,106.6609634507197,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,72.0,32.0,0.0
