hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Late Night,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
80.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.104897754278483,26.11111111111111,26.11111111111111,100,1,29.7
60.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5498811335887455,31.11111111111111,22.77777777777778,62,7,29.64
63.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.780025968382492,31.11111111111111,25.0,70,2,29.76
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.023592246095351,27.77777777777778,25.0,84,1,29.73
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.442017476040382,28.88888888888889,26.11111111111111,84,8,29.79
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.567354706295936,27.22222222222222,23.88888888888889,84,1,29.73
61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5481792838132495,31.11111111111111,25.0,70,8,29.67
68.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.363196703089748,30.0,26.11111111111111,79,2,29.73
49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6990505614374785,32.22222222222222,23.88888888888889,62,6,29.67
58.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.994259415913537,31.11111111111111,25.0,70,7,29.7
66.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.562562685880804,30.0,26.11111111111111,79,13,29.61
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.559451514064269,27.77777777777778,26.11111111111111,89,9,29.64
69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.665067769939,27.77777777777778,25.0,84,5,29.79
60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0383985689691455,31.11111111111111,25.0,70,9,29.7
65.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.207413391722525,30.0,25.0,74,5,29.7
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.051906628303124,31.11111111111111,23.88888888888889,66,6,29.61
70.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.487015712459629,28.88888888888889,25.0,79,7,29.7
73.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.496981686905977,30.0,25.0,74,8,29.64
70.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.351971554197478,32.22222222222222,22.22222222222222,55,9,29.64
64.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.146353816661062,32.22222222222222,23.88888888888889,62,6,29.64
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.888834900397215,31.11111111111111,23.88888888888889,66,7,29.61
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.886318447593733,32.22222222222222,23.88888888888889,62,5,29.73
80.0,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.670972507446152,28.88888888888889,26.11111111111111,84,6,29.67
89.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.739659884432054,27.22222222222222,26.11111111111111,94,7,29.67
55.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.164537779400026,32.22222222222222,25.0,66,8,29.64
83.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5414093211816375,26.11111111111111,26.11111111111111,100,3,29.76
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.240224779431117,31.11111111111111,25.0,70,12,29.61
55.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.577906455942331,31.11111111111111,23.88888888888889,66,5,29.76
30.0,29,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.689281399547315,25.0,25.0,100,3,29.7
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.392880694580334,30.0,23.88888888888889,70,6,29.67
63.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.592880354430145,31.11111111111111,25.0,70,1,29.73
62.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.53378186591042,32.22222222222222,25.0,66,7,29.67
82.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.348038793386717,26.11111111111111,25.0,94,7,29.64
73.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.341641196368046,32.22222222222222,25.0,66,9,29.64
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.443293831556712,30.0,26.11111111111111,79,0,29.73
68.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.658367381255473,27.77777777777778,25.0,84,2,29.7
63.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.302228059645685,31.11111111111111,23.88888888888889,66,15,29.55
70.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.663688964417572,30.0,26.11111111111111,79,10,29.76
48.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.093165652146142,32.77777777777778,23.88888888888889,59,3,29.7
28.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.689745138639012,26.11111111111111,23.88888888888889,89,5,29.7
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.018396994967174,27.77777777777778,25.0,84,1,29.73
59.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.63599172088855,31.11111111111111,25.0,70,7,29.7
69.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.978073713243943,30.0,26.11111111111111,79,1,29.73
55.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.342768241858739,32.77777777777778,22.77777777777778,55,6,29.64
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.493640198037339,30.0,23.88888888888889,70,6,29.7
55.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.274443968019893,31.11111111111111,23.88888888888889,66,2,29.73
54.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.418558525869146,31.11111111111111,22.77777777777778,62,5,29.76
56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.035191072807626,31.11111111111111,25.0,70,9,29.7
45.0,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.213320514597019,27.77777777777778,25.0,84,2,29.7
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.278696913535573,28.88888888888889,26.11111111111111,84,1,29.73
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.368145073555574,31.11111111111111,23.88888888888889,66,9,29.67
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.439581276186508,30.0,25.0,74,9,29.67
66.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.837844352358912,30.0,26.11111111111111,79,6,29.7
85.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.916466870329157,27.22222222222222,26.11111111111111,94,8,29.67
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.496288866183801,28.88888888888889,26.11111111111111,84,1,29.73
72.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.579978022466844,27.77777777777778,25.0,84,12,29.73
63.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.915928845768006,27.77777777777778,22.77777777777778,74,12,29.7
67.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.194954968691345,32.22222222222222,25.0,66,6,29.73
66.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.536579257745104,30.0,26.11111111111111,79,10,29.76
60.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0645799799784745,28.88888888888889,23.88888888888889,74,6,29.79
56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.546293467787032,32.22222222222222,25.0,66,14,29.55
55.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.938325979502228,31.11111111111111,25.0,70,10,29.67
56.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.340002186195195,27.77777777777778,22.77777777777778,74,3,29.67
61.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.559175111621648,31.11111111111111,22.77777777777778,62,7,29.64
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.411522763587543,30.0,25.0,74,2,29.76
76.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.512245515416922,28.88888888888889,26.11111111111111,84,8,29.79
41.0,41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.261761315919973,32.22222222222222,23.88888888888889,62,6,29.67
75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.423765174598308,30.0,26.11111111111111,79,5,29.76
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.958519379408963,28.88888888888889,26.11111111111111,84,1,29.73
60.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.676567770837416,28.88888888888889,25.0,79,5,29.67
29.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.685622838943546,26.11111111111111,23.88888888888889,89,5,29.7
49.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.150291245147067,32.22222222222222,23.88888888888889,62,5,29.73
57.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.46769839272624,32.22222222222222,25.0,66,6,29.7
70.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.337759398679381,28.88888888888889,25.0,79,13,29.73
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.130063857408429,28.88888888888889,26.11111111111111,84,12,29.64
51.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.426788584739279,32.77777777777778,25.0,63,7,29.64
56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.571893457151081,32.22222222222222,25.0,66,14,29.55
71.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.32277470066618,28.88888888888889,27.22222222222222,89,6,29.73
69.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.617335959280238,27.77777777777778,25.0,84,2,29.7
58.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.472990382187144,30.0,25.0,74,1,29.73
71.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.027486922120216,27.77777777777778,26.11111111111111,89,2,29.73
29.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.689120587508546,26.11111111111111,23.88888888888889,89,3,29.7
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.946678463581383,31.11111111111111,25.0,70,12,29.64
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4276070872728335,27.22222222222222,25.0,89,10,29.7
60.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.079023690299366,30.0,25.0,74,9,29.7
71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.424778548854785,28.88888888888889,25.0,79,8,29.79
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.44083411408965,31.11111111111111,25.0,70,10,29.67
70.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.429156034303124,28.88888888888889,25.0,79,5,29.73
69.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.704056985240845,28.88888888888889,27.22222222222222,89,1,29.73
58.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.055737609633831,27.77777777777778,22.77777777777778,74,10,29.67
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.264111435413137,31.11111111111111,25.0,70,0,29.61
65.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.161491025008958,28.88888888888889,25.0,79,10,29.67
65.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.736623716362183,30.0,26.11111111111111,79,2,29.73
69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.044943863475345,28.88888888888889,27.22222222222222,89,1,29.73
60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.637806366861367,32.77777777777778,23.88888888888889,59,6,29.64
58.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.53019446901991,31.11111111111111,25.0,70,2,29.61
63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.1209579763235995,31.11111111111111,23.88888888888889,66,9,29.67
57.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.352658502448596,32.22222222222222,25.0,66,8,29.64
69.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.551653363657026,31.11111111111111,23.88888888888889,66,10,29.67
71.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.195916212603197,27.22222222222222,26.11111111111111,94,2,29.7
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.585998188967733,31.11111111111111,25.0,70,8,29.67
60.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.155557533435923,32.22222222222222,25.0,66,7,29.67
69.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.415975885371638,32.22222222222222,23.88888888888889,62,6,29.64
49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.474351119892294,32.77777777777778,23.88888888888889,59,3,29.7
59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.371015510005329,27.77777777777778,25.0,84,2,29.7
70.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.621029259840932,28.88888888888889,25.0,79,10,29.7
72.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.146309989757361,27.22222222222222,26.11111111111111,94,2,29.7
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.442910898573775,27.77777777777778,22.77777777777778,74,10,29.67
54.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.875800230981048,32.22222222222222,23.88888888888889,62,5,29.73
62.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.572099772694721,27.77777777777778,22.77777777777778,74,12,29.7
63.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.709376663675073,32.22222222222222,25.0,66,14,29.55
66.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.338433708112486,28.88888888888889,27.22222222222222,89,1,29.73
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.52631979182204,32.77777777777778,23.88888888888889,59,6,29.73
76.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.585282638764776,27.22222222222222,23.88888888888889,84,1,29.73
58.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.130858860426266,32.77777777777778,25.0,63,9,29.67
57.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.428362486203351,32.22222222222222,23.88888888888889,62,8,29.7
76.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.621651957547155,30.0,27.22222222222222,84,1,29.73
57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.7854858582983795,31.11111111111111,23.88888888888889,66,6,29.61
67.0,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.20574734256118,32.22222222222222,25.0,66,3,29.64
79.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.343536626517718,27.77777777777778,26.11111111111111,89,3,29.76
54.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.7699695014003005,32.22222222222222,26.11111111111111,70,9,29.67
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.148438641381586,32.77777777777778,25.0,63,10,29.67
55.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.04079698272841,32.22222222222222,23.88888888888889,62,5,29.73
67.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.573513288989856,32.22222222222222,23.88888888888889,62,6,29.64
54.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.512004516750118,32.22222222222222,23.88888888888889,62,6,29.64
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.74361288795565,30.0,26.11111111111111,79,1,29.73
75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.558799396191407,30.0,26.11111111111111,79,3,29.73
61.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.531295449584656,32.22222222222222,25.0,66,7,29.67
60.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.614735258065647,32.22222222222222,25.0,66,3,29.73
67.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.820218349010978,30.0,25.0,74,10,29.64
73.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.9590076604914275,27.77777777777778,26.11111111111111,89,5,29.7
70.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.466687415162388,27.77777777777778,25.0,84,6,29.73
70.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.406878402915515,28.88888888888889,27.22222222222222,89,6,29.73
80.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.345447797830596,27.77777777777778,26.11111111111111,89,5,29.7
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.7396146993313595,28.88888888888889,26.11111111111111,84,12,29.64
61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.794766276760408,32.22222222222222,25.0,66,6,29.73
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.581516524424488,32.22222222222222,25.0,66,14,29.55
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.6128365910653795,28.88888888888889,26.11111111111111,84,12,29.67
62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.934103761732013,31.11111111111111,25.0,70,8,29.67
56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.360002081750485,31.11111111111111,25.0,70,10,29.67
56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.42364497715546,32.22222222222222,25.0,66,14,29.55
55.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.303959502885461,32.22222222222222,26.11111111111111,70,9,29.67
52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.566474026481652,32.22222222222222,23.88888888888889,62,6,29.67
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.772776634632923,31.11111111111111,25.0,70,10,29.67
56.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.879913289367449,31.11111111111111,25.0,70,1,29.73
66.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.79403316240087,31.11111111111111,26.11111111111111,75,8,29.7
60.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.838248027306499,31.11111111111111,25.0,70,2,29.73
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8307274363377415,30.0,26.11111111111111,79,5,29.76
64.0,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.994262823541943,27.77777777777778,22.77777777777778,74,12,29.7
61.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.898592586457732,30.0,26.11111111111111,79,6,29.76
73.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.41841033201626,28.88888888888889,25.0,79,13,29.73
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.388418997964046,32.22222222222222,23.88888888888889,62,7,29.67
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.811559301746355,28.88888888888889,26.11111111111111,84,6,29.79
61.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.28622197138547,31.11111111111111,25.0,70,2,29.73
68.0,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.075162552943356,28.88888888888889,25.0,79,10,29.7
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.841766296532389,28.88888888888889,26.11111111111111,84,12,29.67
58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.921481688140567,31.11111111111111,25.0,70,2,29.61
59.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.955096715299548,32.22222222222222,25.0,66,6,29.7
57.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.1451095791917725,32.77777777777778,22.77777777777778,55,6,29.64
60.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.125206227125728,27.77777777777778,22.77777777777778,74,10,29.67
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.415798909822452,32.22222222222222,25.0,66,7,29.73
69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.549764875399678,28.88888888888889,25.0,79,7,29.7
74.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.216191709434567,30.0,26.11111111111111,79,5,29.76
65.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.883966304701112,27.77777777777778,25.0,84,2,29.7
65.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.176714925268309,32.22222222222222,26.11111111111111,70,2,29.76
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.641861204119892,28.88888888888889,25.0,79,9,29.67
57.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.620118141803602,32.22222222222222,25.0,66,6,29.7
71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.765145627414242,30.0,25.0,74,2,29.76
58.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.315092036851235,32.22222222222222,22.22222222222222,55,3,29.67
66.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.798428089626241,27.77777777777778,25.0,84,2,29.7
57.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.351271663046388,31.11111111111111,25.0,70,10,29.67
52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.771167871539585,32.77777777777778,23.88888888888889,59,2,29.67
63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.927594691274867,28.88888888888889,23.88888888888889,74,6,29.79
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.013823051428879,28.88888888888889,27.22222222222222,89,6,29.73
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.149494574395484,28.88888888888889,26.11111111111111,84,12,29.64
65.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.302634463186633,27.77777777777778,26.11111111111111,89,7,29.76
73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.305505741710919,28.88888888888889,26.11111111111111,84,12,29.64
59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.081626633121452,32.77777777777778,23.88888888888889,59,6,29.64
73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.120276207298155,27.77777777777778,25.0,84,6,29.73
55.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.54620570478046,32.77777777777778,25.0,63,10,29.67
62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.431556551684452,30.0,25.0,74,1,29.73
63.0,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.5269426740728225,27.77777777777778,23.88888888888889,79,8,29.64
85.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.577703551062016,27.22222222222222,26.11111111111111,94,8,29.67
72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.542896950608751,28.88888888888889,26.11111111111111,84,8,29.79
60.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.6037961633911655,31.11111111111111,25.0,70,1,29.73
79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.375893682524199,27.77777777777778,26.11111111111111,89,5,29.7
88.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.670726443050189,27.22222222222222,26.11111111111111,94,7,29.67
59.0,34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.846753141458428,31.11111111111111,23.88888888888889,66,8,29.7
63.0,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.415220712683919,28.88888888888889,23.88888888888889,74,2,29.67
60.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5587416602326964,32.22222222222222,25.0,66,7,29.67
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.606681162578711,32.22222222222222,23.88888888888889,62,8,29.7
62.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.309903228208827,30.0,25.0,74,5,29.7
74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.538739383443148,28.88888888888889,26.11111111111111,84,12,29.64
70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.35321116774165,27.77777777777778,25.0,84,6,29.73
66.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.752184494208205,31.11111111111111,23.88888888888889,66,10,29.67
60.0,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.68583257103767,32.22222222222222,25.0,66,9,29.7
53.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.543455894666116,32.22222222222222,25.0,66,6,29.73
63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.6845305610184775,31.11111111111111,26.11111111111111,75,10,29.7
67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.729039450504391,28.88888888888889,23.88888888888889,74,6,29.79
82.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.585437374693102,26.11111111111111,25.0,94,3,29.7
29.0,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.694031816007085,26.11111111111111,23.88888888888889,89,3,29.7
71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.283091072847261,30.0,26.11111111111111,79,5,29.76
56.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.604834314209825,31.11111111111111,25.0,70,7,29.7
77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.920500715629991,27.77777777777778,27.22222222222222,94,2,29.73
66.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.760028983919789,32.22222222222222,22.22222222222222,55,9,29.64
82.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.028424243419533,27.22222222222222,26.11111111111111,94,2,29.76
59.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.340934500279108,31.11111111111111,25.0,70,14,29.76
65.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.07418178237836,32.22222222222222,26.11111111111111,70,2,29.76
81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.524580348385323,26.11111111111111,25.0,94,3,29.7
60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.227287722922112,28.88888888888889,25.0,79,3,29.61
63.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.420978087262068,28.88888888888889,25.0,79,2,29.7
68.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.27163076135404,32.22222222222222,23.88888888888889,62,6,29.64
54.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6456257479293805,32.77777777777778,23.88888888888889,59,2,29.67
78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.667710401626223,27.22222222222222,27.22222222222222,100,1,29.73
70.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.118189517052183,28.88888888888889,25.0,79,5,29.73
74.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.232538387618174,26.11111111111111,26.11111111111111,100,1,29.7
76.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.668599539780514,27.77777777777778,26.11111111111111,89,9,29.64
